# integral[ exp(-x*t) / t^n, x=1..inf ]
# x                       n=1                       n=2                       n=3
9.282000000000000739e+01  5.206418734261264610e-43  5.152060107770601150e-43  5.098813909316772726e-43
9.282999999999999829e+01  5.154064524536252780e-43  5.100258132461072545e-43  5.047552754399999930e-43
9.284000000000000341e+01  5.102236831278976899e-43  5.048977062230986399e-43  4.996807010323224568e-43
9.285000000000000853e+01  5.050930358816818251e-43  4.998211658438709803e-43  4.946571494273056570e-43
9.285999999999999943e+01  5.000139864746863482e-43  4.947956735132553226e-43  4.896841075558641675e-43
9.287000000000000455e+01  4.949860159399744744e-43  4.898207158520517035e-43  4.847610675087185313e-43
9.287999999999999545e+01  4.900086105309661030e-43  4.848957846446128418e-43  4.798875264845472072e-43
9.289000000000000057e+01  4.850812616688604470e-43  4.800203767868464146e-43  4.750629867385579790e-43
9.290000000000000568e+01  4.802034658906974935e-43  4.751939942348470035e-43  4.702869555316761296e-43
9.290999999999999659e+01  4.753747247978695917e-43  4.704161439539735492e-43  4.655589450801770877e-43
9.292000000000000171e+01  4.705945450051539020e-43  4.656863378684424096e-43  4.608784725058260762e-43
9.293000000000000682e+01  4.658624380903155709e-43  4.610040928114854084e-43  4.562450597865811572e-43
9.293999999999999773e+01  4.611779205441601576e-43  4.563689304759495687e-43  4.516582337077280856e-43
9.295000000000000284e+01  4.565405137210878844e-43  4.517803773653952446e-43  4.471175258135101348e-43
9.296000000000000796e+01  4.519497437902037966e-43  4.472379647457453837e-43  4.426224723593028406e-43
9.296999999999999886e+01  4.474051416868615621e-43  4.427412285973589503e-43  4.381726142642113923e-43
9.298000000000000398e+01  4.429062430646953941e-43  4.382897095675916746e-43  4.337674970641423662e-43
9.298999999999999488e+01  4.384525882481980067e-43  4.338829529238950288e-43  4.294066708654157571e-43
9.300000000000000000e+01  4.340437221856807522e-43  4.295205085072915712e-43  4.250896902987455713e-43
9.301000000000000512e+01  4.296791944028018563e-43  4.252019306864148814e-43  4.208161144737775233e-43
9.301999999999999602e+01  4.253585589564974651e-43  4.209267783119468928e-43  4.165855069340237319e-43
9.303000000000000114e+01  4.210813743893812217e-43  4.166946146715159473e-43  4.123974356122482607e-43
9.304000000000000625e+01  4.168472036846511625e-43  4.125050074451019310e-43  4.082514727863591028e-43
9.304999999999999716e+01  4.126556142214010989e-43  4.083575286608365762e-43  4.041471950356857732e-43
9.306000000000000227e+01  4.085061777303805351e-43  4.042517546512472006e-43  4.000841831977017722e-43
9.307000000000000739e+01  4.043984702502499572e-43  4.001872660099955800e-43  3.960620223252307117e-43
9.307999999999999829e+01  4.003320720842273856e-43  3.961636475489990028e-43  3.920803016440332697e-43
9.309000000000000341e+01  3.963065677571692844e-43  3.921804882559805842e-43  3.881386145108185448e-43
9.310000000000000853e+01  3.923215459731343362e-43  3.882373812525013302e-43  3.842365583717325420e-43
9.310999999999999943e+01  3.883765995733254975e-43  3.843339237523602865e-43  3.803737347212088468e-43
9.312000000000000455e+01  3.844713254944511162e-43  3.804697170204168563e-43  3.765497490612385232e-43
9.312999999999999545e+01  3.806053247275655701e-43  3.766443663318789382e-43  3.727642108610985815e-43
9.314000000000000057e+01  3.767782022772379229e-43  3.728574809319201968e-43  3.690167335174106156e-43
9.315000000000000568e+01  3.729895671212136423e-43  3.691086739957861741e-43  3.653069343146758534e-43
9.315999999999999659e+01  3.692390321704293469e-43  3.653975625892457821e-43  3.616344343861586976e-43
9.317000000000000171e+01  3.655262142294294111e-43  3.617237676294414682e-43  3.579988586751605322e-43
9.318000000000000682e+01  3.618507339572275200e-43  3.580869138461812629e-43  3.543998358967305555e-43
9.318999999999999773e+01  3.582122158285162359e-43  3.544866297435731045e-43  3.508369984997177334e-43
9.320000000000000284e+01  3.546102880952659154e-43  3.509225475620430185e-43  3.473099826292010720e-43
9.321000000000000796e+01  3.510445827487565904e-43  3.473943032407862202e-43  3.438184280893458831e-43
9.321999999999999886e+01  3.475147354819454725e-43  3.439015363805441240e-43  3.403619783065861956e-43
9.323000000000000398e+01  3.440203856522146099e-43  3.404438902067615042e-43  3.369402802931801097e-43
9.323999999999999488e+01  3.405611762445414300e-43  3.370210115331600098e-43  3.335529846111796334e-43
9.325000000000000000e+01  3.371367538349662342e-43  3.336325507256067613e-43  3.301997453366889091e-43
9.326000000000000512e+01  3.337467685545016970e-43  3.302781616664178597e-43  3.268802200245562783e-43
9.326999999999999602e+01  3.303908740533556454e-43  3.269575017189738639e-43  3.235940696733723001e-43
9.328000000000000114e+01  3.270687274655142760e-43  3.236702316926910852e-43  3.203409586908200020e-43
9.329000000000000625e+01  3.237799893737249196e-43  3.204160158083863349e-43  3.171205548594169920e-43
9.329999999999999716e+01  3.205243237747882239e-43  3.171945216639506130e-43  3.139325293025586242e-43
9.331000000000000227e+01  3.173013980451997012e-43  3.140054202003656301e-43  3.107765564509042777e-43
9.332000000000000739e+01  3.141108829071778002e-43  3.108483856681060561e-43  3.076523140091411181e-43
9.332999999999999829e+01  3.109524523949946254e-43  3.077230955938348988e-43  3.045594829230435767e-43
9.334000000000000341e+01  3.078257838216434357e-43  3.046292307474385687e-43  3.014977473468629182e-43
9.335000000000000853e+01  3.047305577458819146e-43  3.015664751094306655e-43  2.984667946110836981e-43
9.335999999999999943e+01  3.016664579395682096e-43  2.985345158386438746e-43  2.954663151904676131e-43
9.337000000000000455e+01  2.986331713553254283e-43  2.955330432402498822e-43  2.924960026724167268e-43
9.337999999999999545e+01  2.956303880945733415e-43  2.925617507341401643e-43  2.895555537256986862e-43
9.339000000000000057e+01  2.926578013758198007e-43  2.896203348235625876e-43  2.866446680694226506e-43
9.340000000000000568e+01  2.897151075033323466e-43  2.867084950641391971e-43  2.837630484423897166e-43
9.340999999999999659e+01  2.868020058360850242e-43  2.838259340331488543e-43  2.809104005727119383e-43
9.342000000000000171e+01  2.839181987570168072e-43  2.809723572991239155e-43  2.780864331477337965e-43
9.343000000000000682e+01  2.810633916426348860e-43  2.781474733917859581e-43  2.752908577842966999e-43
9.343999999999999773e+01  2.782372928328903357e-43  2.753509937722495058e-43  2.725233889992621647e-43
9.345000000000000284e+01  2.754396136013538818e-43  2.725826328035245775e-43  2.697837441803357303e-43
9.346000000000000796e+01  2.726700681257298405e-43  2.698421077213527905e-43  2.670716435572162641e-43
9.346999999999999886e+01  2.699283734586284972e-43  2.671291386052990745e-43  2.643868101730022711e-43
9.348000000000000398e+01  2.672142494986357569e-43  2.644434483501372318e-43  2.617289698558847624e-43
9.348999999999999488e+01  2.645274189617102144e-43  2.617847626375602096e-43  2.590978511911650728e-43
9.350000000000000000e+01  2.618676073528113024e-43  2.591528099081174671e-43  2.564931854934943187e-43
9.351000000000000512e+01  2.592345429378701537e-43  2.565473213334918310e-43  2.539147067794509495e-43
9.351999999999999602e+01  2.566279567160037284e-43  2.539680307890181420e-43  2.513621517403556693e-43
9.353000000000000114e+01  2.540475823920098432e-43  2.514146748264774669e-43  2.488352597153596144e-43
9.354000000000000625e+01  2.514931563491714993e-43  2.488869926471994145e-43  2.463337726648374082e-43
9.354999999999999716e+01  2.489644176223015683e-43  2.463847260754002286e-43  2.438574351440136442e-43
9.356000000000000227e+01  2.464611078710589403e-43  2.439076195317910704e-43  2.414059942768554946e-43
9.357000000000000739e+01  2.439829713535665642e-43  2.414554200074829732e-43  2.389791997302603206e-43
9.357999999999999829e+01  2.415297549002603253e-43  2.390278770381229161e-43  2.365768036884700979e-43
9.359000000000000341e+01  2.391012078880035329e-43  2.366247426782888144e-43  2.341985608277440833e-43
9.360000000000000853e+01  2.366970822144921061e-43  2.342457714761752489e-43  2.318442282913170829e-43
9.360999999999999943e+01  2.343171322728860587e-43  2.318907204485013129e-43  2.295135656645782035e-43
9.362000000000000455e+01  2.319611149266967152e-43  2.295593490556721582e-43  2.272063349505006757e-43
9.362999999999999545e+01  2.296287894849600863e-43  2.272514191772224794e-43  2.249223005453505085e-43
9.364000000000000057e+01  2.273199176776096589e-43  2.249666950874587755e-43  2.226612292145916504e-43
9.365000000000000568e+01  2.250342636311471745e-43  2.227049434313952190e-43  2.204228900690806565e-43
9.365999999999999659e+01  2.227715938445246515e-43  2.204659332008982987e-43  2.182070545414708862e-43
9.367000000000000171e+01  2.205316771652698318e-43  2.182494357110728175e-43  2.160134963628503284e-43
9.368000000000000682e+01  2.183142847658799441e-43  2.160552245769133772e-43  2.138419915396478221e-43
9.368999999999999773e+01  2.161191901204255162e-43  2.138830756901626876e-43  2.116923183307386928e-43
9.370000000000000284e+01  2.139461689813874160e-43  2.117327671964015510e-43  2.095642572247834188e-43
9.371000000000000796e+01  2.117949993567580274e-43  2.096040794723995157e-43  2.074575909178213901e-43
9.371999999999999886e+01  2.096654614873418806e-43  2.074967951036623163e-43  2.053721042910616945e-43
9.373000000000000398e+01  2.075573378242870027e-43  2.054106988622087601e-43  2.033075843888984488e-43
9.373999999999999488e+01  2.054704130068708841e-43  2.033455776845992009e-43  2.012638203971768433e-43
9.375000000000000000e+01  2.034044738404670611e-43  2.013012206501404091e-43  1.992406036216325545e-43
9.376000000000000512e+01  2.013593092747751170e-43  1.992774189593546161e-43  1.972377274665930621e-43
9.376999999999999602e+01  1.993347103822426501e-43  1.972739659126353083e-43  1.952549874138636853e-43
9.378000000000000114e+01  1.973304703367035046e-43  1.952906568891182882e-43  1.932921810018257784e-43
9.379000000000000625e+01  1.953463843922560403e-43  1.933272893257909824e-43  1.913491078047716604e-43
9.379999999999999716e+01  1.933822498623297451e-43  1.913836626967854726e-43  1.894255694124203208e-43
9.381000000000000227e+01  1.914378660989613003e-43  1.894595784928809387e-43  1.875213694096415411e-43
9.382000000000000739e+01  1.895130344723049490e-43  1.875548402012371401e-43  1.856363133564062760e-43
9.382999999999999829e+01  1.876075583503232031e-43  1.856692532853064427e-43  1.837702087679158183e-43
9.384000000000000341e+01  1.857212430786830983e-43  1.838026251649478898e-43  1.819228650949307384e-43
9.385000000000000853e+01  1.838538959608783105e-43  1.819547651967666958e-43  1.800940937043208251e-43
9.385999999999999943e+01  1.820053262385269500e-43  1.801254846546260716e-43  1.782837078597867818e-43
9.387000000000000455e+01  1.801753450718684122e-43  1.783145967103555795e-43  1.764915227027781514e-43
9.387999999999999545e+01  1.783637655204814301e-43  1.765219164146808066e-43  1.747173552336251739e-43
9.389000000000000057e+01  1.765704025241585672e-43  1.747472606783034274e-43  1.729610242928255924e-43
9.390000000000000568e+01  1.747950728840107739e-43  1.729904482532132198e-43  1.712223505425556259e-43
9.390999999999999659e+01  1.730375952437366089e-43  1.712512997141602671e-43  1.695011564483423238e-43
9.392000000000000171e+01  1.712977900710802228e-43  1.695296374403144472e-43  1.677972662609207974e-43
9.393000000000000682e+01  1.695754796394981559e-43  1.678252855971319048e-43  1.661105059982952288e-43
9.393999999999999773e+01  1.678704880099881735e-43  1.661380701183813503e-43  1.644407034279585709e-43
9.395000000000000284e+01  1.661826410131017845e-43  1.644678186883520310e-43  1.627876880492916700e-43
9.396000000000000796e+01  1.645117662311578680e-43  1.628143607242606597e-43  1.611512910761606082e-43
9.396999999999999886e+01  1.628576929806153107e-43  1.611775273588156208e-43  1.595313454196671025e-43
9.398000000000000398e+01  1.612202522946222577e-43  1.595571514229558992e-43  1.579276856710732086e-43
9.398999999999999488e+01  1.595992769057638437e-43  1.579530674287869555e-43  1.563401480849211969e-43
9.400000000000000000e+01  1.579946012289499362e-43  1.563651115526528891e-43  1.547685705622876878e-43
9.401000000000000512e+01  1.564060613445086070e-43  1.547931216184149081e-43  1.532127926342413439e-43
9.401999999999999602e+01  1.548334949814266856e-43  1.532369370808734947e-43  1.516726554454437406e-43
9.403000000000000114e+01  1.532767415007598778e-43  1.516963990093584839e-43  1.501480017379153416e-43
9.404000000000000625e+01  1.517356418792290963e-43  1.501713500715039793e-43  1.486386758349852575e-43
9.404999999999999716e+01  1.502100386929621020e-43  1.486616345171662302e-43  1.471445236253814943e-43
9.406000000000000227e+01  1.486997761013988539e-43  1.471670981625038038e-43  1.456653925474825835e-43
9.407000000000000739e+01  1.472046998313782745e-43  1.456875883742373003e-43  1.442011315737458645e-43
9.407999999999999829e+01  1.457246571613656829e-43  1.442229540540474461e-43  1.427515911952736705e-43
9.409000000000000341e+01  1.442594969058386231e-43  1.427730456231313032e-43  1.413166234065349795e-43
9.410000000000000853e+01  1.428090693998493646e-43  1.413377150069313277e-43  1.398960816902592389e-43
9.410999999999999943e+01  1.413732264837233346e-43  1.399168156200008974e-43  1.384898210024631336e-43
9.412000000000000455e+01  1.399518214879119404e-43  1.385102023510202267e-43  1.370976977576288171e-43
9.412999999999999545e+01  1.385447092180177642e-43  1.371177315479856901e-43  1.357195698140506525e-43
9.414000000000000057e+01  1.371517459399403948e-43  1.357392610035151022e-43  1.343552964593000804e-43
9.415000000000000568e+01  1.357727893652020998e-43  1.343746499403333365e-43  1.330047383958653095e-43
9.415999999999999659e+01  1.344076986363998693e-43  1.330237589968825830e-43  1.316677577269172197e-43
9.417000000000000171e+01  1.330563343128053587e-43  1.316864502130776375e-43  1.303442179422168706e-43
9.418000000000000682e+01  1.317185583561268093e-43  1.303625870162229687e-43  1.290339839041836942e-43
9.418999999999999773e+01  1.303942341163959657e-43  1.290520342070519167e-43  1.277369218340850205e-43
9.420000000000000284e+01  1.290832263179983532e-43  1.277546579459089102e-43  1.264528992983659554e-43
9.421000000000000796e+01  1.277854010458599957e-43  1.264703257390860948e-43  1.251817851951325131e-43
9.421999999999999886e+01  1.265006257317568617e-43  1.251989064252802796e-43  1.239234497407546495e-43
9.423000000000000398e+01  1.252287691407616152e-43  1.239402701621876862e-43  1.226777644566034930e-43
9.423999999999999488e+01  1.239697013578453737e-43  1.226942884132504193e-43  1.214446021559410545e-43
9.425000000000000000e+01  1.227232937745871404e-43  1.214608339345094957e-43  1.202238369309138264e-43
9.426000000000000512e+01  1.214894190760432615e-43  1.202397807616173023e-43  1.190153441397042382e-43
9.426999999999999602e+01  1.202679512277318056e-43  1.190310041969625255e-43  1.178190003937938659e-43
9.428000000000000114e+01  1.190587654627477159e-43  1.178343807969248385e-43  1.166346835453546479e-43
9.429000000000000625e+01  1.178617382690231136e-43  1.166497883592734650e-43  1.154622726747827411e-43
9.429999999999999716e+01  1.166767473767001717e-43  1.154771059106767607e-43  1.143016480783412859e-43
9.431000000000000227e+01  1.155036717456315374e-43  1.143162136943377291e-43  1.131526912559292431e-43
9.432000000000000739e+01  1.143423915530210451e-43  1.131669931577686944e-43  1.120152848989866609e-43
9.432999999999999829e+01  1.131927881811741341e-43  1.120293269406743834e-43  1.108893128785071755e-43
9.434000000000000341e+01  1.120547442053712526e-43  1.109030988629567201e-43  1.097746602331721250e-43
9.435000000000000853e+01  1.109281433818782883e-43  1.097881939128547145e-43  1.086712131576167305e-43
9.435999999999999943e+01  1.098128706360626996e-43  1.086844982351892167e-43  1.075788589908011822e-43
9.437000000000000455e+01  1.087088120506290501e-43  1.075918991197265552e-43  1.064974862044986388e-43
9.437999999999999545e+01  1.076158548539898954e-43  1.065102849896738246e-43  1.054269843919137409e-43
9.439000000000000057e+01  1.065338874087282528e-43  1.054395453902673494e-43  1.043672442563935431e-43
9.440000000000000568e+01  1.054627992002009809e-43  1.043795709774991886e-43  1.033181576002740389e-43
9.440999999999999659e+01  1.044024808252408297e-43  1.033302535069408595e-43  1.022796173138242222e-43
9.442000000000000171e+01  1.033528239809721000e-43  1.022914858226801903e-43  1.012515173643010481e-43
9.443000000000000682e+01  1.023137214537524740e-43  1.012631618463832510e-43  1.002337527851282565e-43
9.443999999999999773e+01  1.012850671082126428e-43  1.002451765664518688e-43  9.922621966516988506e-44
9.445000000000000284e+01  1.002667558764062551e-43  9.923742602729098851e-44  9.822881513811314813e-44
9.446000000000000796e+01  9.925868374708225537e-44  9.823980731869738547e-44  9.724143737196944311e-44
9.446999999999999886e+01  9.826074775505153319e-44  9.725221856534051982e-44  9.626398555866930975e-44
9.448000000000000398e+01  9.727284597066140455e-44  9.627455891635180022e-44  9.529635990376119908e-44
9.448999999999999488e+01  9.629487748938951572e-44  9.530672853503000400e-44  9.433846161622858923e-44
9.450000000000000000e+01  9.532674242152178252e-44  9.434862858863137021e-44  9.339019289838832903e-44
9.451000000000000512e+01  9.436834188195457095e-44  9.340016123828150434e-44  9.245145693591081331e-44
9.451999999999999602e+01  9.341957798008591161e-44  9.246122962897637680e-44  9.152215788792783794e-44
9.453000000000000114e+01  9.248035380980891114e-44  9.153173787968312858e-44  9.060220087723876866e-44
9.454000000000000625e+01  9.155057343961693881e-44  9.061159107355279160e-44  8.969149198062870418e-44
9.454999999999999716e+01  9.063014190279709040e-44  8.970069524821935464e-44  8.878993821927038616e-44
9.456000000000000227e+01  8.971896518772198568e-44  8.879895738619647589e-44  8.789744754922426358e-44
9.457000000000000739e+01  8.881695022825152902e-44  8.790628540538264518e-44  8.701392885204441808e-44
9.457999999999999829e+01  8.792400489421842685e-44  8.702258814964994376e-44  8.613929192546851486e-44
9.459000000000000341e+01  8.704003798201085379e-44  8.614777537952774234e-44  8.527344747420057120e-44
9.460000000000000853e+01  8.616495920526009369e-44  8.528175776299152331e-44  8.441630710079828153e-44
9.460999999999999943e+01  8.529867918561108108e-44  8.442444686633246281e-44  8.356778329664028589e-44
9.462000000000000455e+01  8.444110944358573030e-44  8.357575514511979041e-44  8.272778943298492161e-44
9.462999999999999545e+01  8.359216238955072174e-44  8.273559593526567426e-44  8.189623975213050485e-44
9.464000000000000057e+01  8.275175131475708663e-44  8.190388344416186506e-44  8.107304935864664401e-44
9.465000000000000568e+01  8.191979038248905813e-44  8.108053274192382397e-44  8.025813421071177260e-44
9.465999999999999659e+01  8.109619461928920155e-44  8.026545975271045264e-44  7.945141111152568689e-44
9.467000000000000171e+01  8.028087990627210068e-44  7.945858124613175201e-44  7.865279770080877757e-44
9.468000000000000682e+01  7.947376297053625810e-44  7.865981482875295277e-44  7.786221244639697643e-44
9.468999999999999773e+01  7.867476137665131903e-44  7.786907893567392931e-44  7.707957463591082154e-44
9.470000000000000284e+01  7.788379351823151114e-44  7.708629282219323683e-44  7.630480436850868763e-44
9.471000000000000796e+01  7.710077860960374407e-44  7.631137655556617064e-44  7.553782254673264461e-44
9.471999999999999886e+01  7.632563667754946894e-44  7.554425100683559995e-44  7.477855086842645348e-44
9.473000000000000398e+01  7.555828855312968745e-44  7.478483784274516451e-44  7.402691181873494913e-44
9.473999999999999488e+01  7.479865586360315675e-44  7.403305951774455190e-44  7.328282866219486681e-44
9.475000000000000000e+01  7.404666102440959252e-44  7.328883926605899644e-44  7.254622543488841632e-44
9.476000000000000512e+01  7.330222723124945318e-44  7.255210109385464232e-44  7.181702693669286008e-44
9.476999999999999602e+01  7.256527845223312327e-44  7.182276977147213092e-44  7.109515872359621430e-44
9.478000000000000114e+01  7.183573942010867598e-44  7.110077082573809036e-44  7.038054710009142998e-44
9.479000000000000625e+01  7.111353562457764415e-44  7.038603053236379694e-44  6.967311911165526658e-44
9.479999999999999716e+01  7.039859330467813912e-44  6.967847590841045787e-44  6.897280253729456346e-44
9.481000000000000227e+01  6.969083944124556322e-44  6.897803470483059382e-44  6.827952588216679919e-44
9.482000000000000739e+01  6.899020174945703920e-44  6.828463539909344723e-44  6.759321837028432799e-44
9.482999999999999829e+01  6.829660867144306809e-44  6.759820718787575714e-44  6.691380993728261867e-44
9.484000000000000341e+01  6.760998936897247933e-44  6.691867997982553746e-44  6.624123122326151690e-44
9.485000000000000853e+01  6.693027371622063978e-44  6.624598438840824796e-44  6.557541356570748634e-44
9.485999999999999943e+01  6.625739229260075923e-44  6.558005172481517547e-44  6.491628899247759202e-44
9.487000000000000455e+01  6.559127637566830875e-44  6.492081399094430083e-44  6.426379021485501358e-44
9.487999999999999545e+01  6.493185793410548205e-44  6.426820387246023293e-44  6.361785062068291871e-44
9.489000000000000057e+01  6.427906962076266958e-44  6.362215473191031914e-44  6.297840426755408482e-44
9.490000000000000568e+01  6.363284476578348032e-44  6.298260060192423381e-44  6.234538587608250523e-44
9.490999999999999659e+01  6.299311736979007212e-44  6.234947617847203323e-44  6.171873082323368087e-44
9.492000000000000171e+01  6.235982209713674592e-44  6.172271681419058404e-44  6.109837513572165262e-44
9.493000000000000682e+01  6.173289426923981937e-44  6.110225851178507616e-44  6.048425548348113787e-44
9.493999999999999773e+01  6.111226985796599660e-44  6.048803791748883281e-44  5.987630917319662026e-44
9.495000000000000284e+01  6.049788547908809605e-44  5.987999231458880582e-44  5.927447414189703484e-44
9.496000000000000796e+01  5.988967838581370203e-44  5.927805961702455220e-44  5.867868895062246107e-44
9.496999999999999886e+01  5.928758646237150612e-44  5.868217836304277980e-44  5.808889277814686280e-44
9.498000000000000398e+01  5.869154821766207917e-44  5.809228770891693096e-44  5.750502541476365571e-44
9.498999999999999488e+01  5.810150277898092989e-44  5.750832742273765872e-44  5.692702725614288433e-44
9.500000000000000000e+01  5.751738988579241288e-44  5.693023787825324646e-44  5.635483929723676929e-44
9.501000000000000512e+01  5.693914988357822331e-44  5.635796004878464399e-44  5.578840312625976145e-44
9.501999999999999602e+01  5.636672371773979775e-44  5.579143550119331467e-44  5.522766091872033175e-44
9.503000000000000114e+01  5.580005292756235779e-44  5.523060638990986888e-44  5.467255543151304955e-44
9.504000000000000625e+01  5.523907964024633145e-44  5.467541545102993597e-44  5.412302999707752115e-44
9.504999999999999716e+01  5.468374656499207347e-44  5.412580599646228961e-44  5.357902851760832706e-44
9.506000000000000227e+01  5.413399698714380877e-44  5.358172190813569853e-44  5.304049545932373449e-44
9.507000000000000739e+01  5.358977476239985856e-44  5.304310763227125323e-44  5.250737584679893002e-44
9.507999999999999829e+01  5.305102431107372587e-44  5.250990817370525358e-44  5.197961525734896667e-44
9.509000000000000341e+01  5.251769061241318949e-44  5.198206909026923853e-44  5.145715981546876365e-44
9.510000000000000853e+01  5.198971919898336062e-44  5.145953648723322183e-44  5.093995618733525654e-44
9.510999999999999943e+01  5.146705615109921497e-44  5.094225701179822389e-44  5.042795157535855497e-44
9.512000000000000455e+01  5.094964809131454019e-44  5.043017784764410391e-44  4.992109371278758410e-44
9.512999999999999545e+01  5.043744217897325291e-44  4.992324670953969186e-44  4.941933085837746828e-44
9.514000000000000057e+01  4.993038610480500364e-44  4.942141183799604344e-44  4.892261179109962953e-44
9.515000000000000568e+01  4.942842808558559075e-44  4.892462199398445424e-44  4.843088580491583877e-44
9.515999999999999659e+01  4.893151685884413162e-44  4.843282645370020559e-44  4.794410270359768994e-44
9.517000000000000171e+01  4.843960167762356258e-44  4.794597500337940018e-44  4.746221279559825794e-44
9.518000000000000682e+01  4.795263230529990399e-44  4.746401793417372656e-44  4.698516688898144643e-44
9.518999999999999773e+01  4.747055901044753586e-44  4.698690603707090543e-44  4.651291628639626071e-44
9.520000000000000284e+01  4.699333256175620910e-44  4.651459059786607514e-44  4.604541278010163151e-44
9.521000000000000796e+01  4.652090422300503964e-44  4.604702339218996095e-44  4.558260864704724585e-44
9.521999999999999886e+01  4.605322574808136808e-44  4.558415668058068498e-44  4.512445664399779967e-44
9.523000000000000398e+01  4.559024937604921422e-44  4.512594320360557942e-44  4.467091000270649682e-44
9.523999999999999488e+01  4.513192782627462492e-44  4.467233617703850899e-44  4.422192242514343517e-44
9.525000000000000000e+01  4.467821429358951002e-44  4.422328928707561181e-44  4.377744807876230147e-44
9.526000000000000512e+01  4.422906244351442770e-44  4.377875668560932754e-44  4.333744159182438776e-44
9.526999999999999602e+01  4.378442640752258109e-44  4.333869298554311405e-44  4.290185804876300754e-44
9.528000000000000114e+01  4.334426077835182173e-44  4.290305325615372288e-44  4.247065298559496291e-44
9.529000000000000625e+01  4.290852060536915039e-44  4.247179301850524028e-44  4.204378238538336903e-44
9.529999999999999716e+01  4.247716138997642417e-44  4.204486824090426475e-44  4.162120267374072902e-44
9.531000000000000227e+01  4.205013908106217373e-44  4.162223533440020405e-44  4.120287071437717804e-44
9.532000000000000739e+01  4.162741007050485239e-44  4.120385114833678008e-44  4.078874380469902423e-44
9.532999999999999829e+01  4.120893118871557910e-44  4.078967296594258450e-44  4.037877967144609635e-44
9.534000000000000341e+01  4.079465970022594589e-44  4.037965849996605664e-44  3.997293646637288660e-44
9.535000000000000853e+01  4.038455329932551489e-44  3.997376588835964814e-44  3.957117276197854649e-44
9.535999999999999943e+01  3.997857010573772881e-44  3.957195369000212233e-44  3.917344754727463408e-44
9.537000000000000455e+01  3.957666866033955176e-44  3.917418088046405111e-44  3.877972022359510805e-44
9.537999999999999545e+01  3.917880792092987360e-44  3.878040684782137359e-44  3.838995060045455749e-44
9.539000000000000057e+01  3.878494725803169287e-44  3.839059138850264856e-44  3.800409889143934410e-44
9.540000000000000568e+01  3.839504645074539311e-44  3.800469470318658885e-44  3.762212571014857328e-44
9.540999999999999659e+01  3.800906568263771942e-44  3.762267739273513174e-44  3.724399206617024759e-44
9.542000000000000171e+01  3.762696553767236954e-44  3.724450045416754136e-44  3.686965936109800433e-44
9.543000000000000682e+01  3.724870699618646101e-44  3.687012527667994902e-44  3.649908938459271351e-44
9.543999999999999773e+01  3.687425143090239480e-44  3.649951363769978235e-44  3.613224431047888993e-44
9.545000000000000284e+01  3.650356060298003921e-44  3.613262769898023075e-44  3.576908669288027534e-44
9.546000000000000796e+01  3.613659665811319660e-44  3.576943000273860059e-44  3.540957946239915598e-44
9.546999999999999886e+01  3.577332212266080960e-44  3.540988346782861812e-44  3.505368592232928442e-44
9.548000000000000398e+01  3.541369989981695405e-44  3.505395138595162383e-44  3.470136974490695591e-44
9.548999999999999488e+01  3.505769326582449769e-44  3.470159741791059601e-44  3.435259496760486925e-44
9.550000000000000000e+01  3.470526586621936597e-44  3.435278558989458252e-44  3.400732598945565898e-44
9.551000000000000512e+01  3.435638171211985770e-44  3.400748028980771913e-44  3.366552756741997437e-44
9.551999999999999602e+01  3.401100517654850942e-44  3.366564626363036371e-44  3.332716481278598716e-44
9.553000000000000114e+01  3.366910099079098426e-44  3.332724861181691128e-44  3.299220318760527659e-44
9.554000000000000625e+01  3.333063424079579875e-44  3.299225278573399396e-44  3.266060850116880549e-44
9.554999999999999716e+01  3.299557036360603094e-44  3.266062458413038844e-44  3.233234690651402150e-44
9.556000000000000227e+01  3.266387514382693772e-44  3.233233014964222037e-44  3.200738489696710085e-44
9.557000000000000739e+01  3.233551471013329008e-44  3.200733596533774219e-44  3.168568930272432743e-44
9.557999999999999829e+01  3.201045553180768387e-44  3.168560885129258875e-44  3.136722728746335734e-44
9.559000000000000341e+01  3.168866441531359007e-44  3.136711596119936905e-44  3.105196634498880448e-44
9.560000000000000853e+01  3.137010850090711211e-44  3.105182477901574614e-44  3.073987429591565727e-44
9.560999999999999943e+01  3.105475525927863363e-44  3.073970311564175515e-44  3.043091928438186869e-44
9.562000000000000455e+01  3.074257248822833438e-44  3.043071910563099947e-44  3.012506977479401308e-44
9.562999999999999545e+01  3.043352830937950220e-44  3.012484120393893610e-44  2.982229454861019627e-44
9.564000000000000057e+01  3.012759116491834010e-44  2.982203818269751669e-44  2.952256270114873909e-44
9.565000000000000568e+01  2.982472981437318750e-44  2.952227912802876474e-44  2.922584363843523435e-44
9.565999999999999659e+01  2.952491333142160057e-44  2.922553343688606768e-44  2.893210707407738840e-44
9.567000000000000171e+01  2.922811110072983713e-44  2.893177081392713651e-44  2.864132302617088818e-44
9.568000000000000682e+01  2.893429281482769819e-44  2.864096126842240692e-44  2.835346181424052035e-44
9.568999999999999773e+01  2.864342847101111919e-44  2.835307511119059750e-44  2.806849405620812907e-44
9.570000000000000284e+01  2.835548836827594098e-44  2.806808295156520886e-44  2.778639066539098693e-44
9.571000000000000796e+01  2.807044310428622611e-44  2.778595569439516965e-44  2.750712284753420318e-44
