          50 ,          50 ,          20
  0.10526316E+000  0.13469388E+001  0.79563822E+001  0.21207006E+001
  0.10526316E+000  0.13469388E+001  0.81303185E+001  0.21812142E+001
  0.10526316E+000  0.13469388E+001  0.83042548E+001  0.22424856E+001
  0.10526316E+000  0.13469388E+001  0.84781911E+001  0.23035093E+001
  0.10526316E+000  0.13469388E+001  0.86521274E+001  0.23633739E+001
  0.10526316E+000  0.13469388E+001  0.88260637E+001  0.24214711E+001
  0.10526316E+000  0.13469388E+001  0.90000000E+001  0.24775820E+001

  0.10526316E+000  0.15918367E+001  0.47712125E+000  0.17077840E+001
  0.10526316E+000  0.15918367E+001  0.65105756E+000  0.17077840E+001
  0.10526316E+000  0.15918367E+001  0.82499386E+000  0.17077840E+001
  0.10526316E+000  0.15918367E+001  0.99893016E+000  0.17077840E+001
  0.10526316E+000  0.15918367E+001  0.11728665E+001  0.17077840E+001
  0.10526316E+000  0.15918367E+001  0.13468028E+001  0.17077840E+001
  0.10526316E+000  0.15918367E+001  0.15207391E+001  0.17077840E+001
  0.10526316E+000  0.15918367E+001  0.16946754E+001  0.17077840E+001
  0.10526316E+000  0.15918367E+001  0.18686117E+001  0.17077840E+001
  0.10526316E+000  0.15918367E+001  0.20425480E+001  0.17077840E+001
  0.10526316E+000  0.15918367E+001  0.22164843E+001  0.17077840E+001
  0.10526316E+000  0.15918367E+001  0.23904206E+001  0.17077841E+001
  0.10526316E+000  0.15918367E+001  0.25643569E+001  0.17077841E+001
  0.10526316E+000  0.15918367E+001  0.27382932E+001  0.17077842E+001
  0.10526316E+000  0.15918367E+001  0.29122295E+001  0.17077844E+001
  0.10526316E+000  0.15918367E+001  0.30861658E+001  0.17077847E+001
  0.10526316E+000  0.15918367E+001  0.32601021E+001  0.17077853E+001
  0.10526316E+000  0.15918367E+001  0.34340384E+001  0.17077864E+001
  0.10526316E+000  0.15918367E+001  0.36079747E+001  0.17077884E+001
  0.10526316E+000  0.15918367E+001  0.37819110E+001  0.17077921E+001
  0.10526316E+000  0.15918367E+001  0.39558473E+001  0.17077988E+001
  0.10526316E+000  0.15918367E+001  0.41297836E+001  0.17078110E+001
  0.10526316E+000  0.15918367E+001  0.43037199E+001  0.17078333E+001
  0.10526316E+000  0.15918367E+001  0.44776562E+001  0.17078740E+001
  0.10526316E+000  0.15918367E+001  0.46515925E+001  0.17079481E+001
  0.10526316E+000  0.15918367E+001  0.48255288E+001  0.17080830E+001
  0.10526316E+000  0.15918367E+001  0.49994651E+001  0.17083285E+001
  0.10526316E+000  0.15918367E+001  0.51734014E+001  0.17087741E+001
  0.10526316E+000  0.15918367E+001  0.53473377E+001  0.17095800E+001
  0.10526316E+000  0.15918367E+001  0.55212740E+001  0.17110278E+001
  0.10526316E+000  0.15918367E+001  0.56952103E+001  0.17135988E+001
  0.10526316E+000  0.15918367E+001  0.58691466E+001  0.17180751E+001
  0.10526316E+000  0.15918367E+001  0.60430829E+001  0.17256235E+001
  0.10526316E+000  0.15918367E+001  0.62170192E+001  0.17377555E+001
  0.10526316E+000  0.15918367E+001  0.63909555E+001  0.17560285E+001
  0.10526316E+000  0.15918367E+001  0.65648918E+001  0.17815137E+001
  0.10526316E+000  0.15918367E+001  0.67388281E+001  0.18143744E+001
  0.10526316E+000  0.15918367E+001  0.69127644E+001  0.18539183E+001
  0.10526316E+000  0.15918367E+001  0.70867007E+001  0.18990434E+001
  0.10526316E+000  0.15918367E+001  0.72606370E+001  0.19486797E+001
  0.10526316E+000  0.15918367E+001  0.74345733E+001  0.20019833E+001
  0.10526316E+000  0.15918367E+001  0.76085096E+001  0.20583025E+001
  0.10526316E+000  0.15918367E+001  0.77824459E+001  0.21170338E+001
  0.10526316E+000  0.15918367E+001  0.79563822E+001  0.21774699E+001
  0.10526316E+000  0.15918367E+001  0.81303185E+001  0.22387234E+001
  0.10526316E+000  0.15918367E+001  0.83042548E+001  0.22997907E+001
  0.10526316E+000  0.15918367E+001  0.84781911E+001  0.23597478E+001
  0.10526316E+000  0.15918367E+001  0.86521274E+001  0.24179637E+001
  0.10526316E+000  0.15918367E+001  0.88260637E+001  0.24741960E+001
  0.10526316E+000  0.15918367E+001  0.90000000E+001  0.25285392E+001

  0.10526316E+000  0.18367347E+001  0.47712125E+000  0.17077840E+001
  0.10526316E+000  0.18367347E+001  0.65105756E+000  0.17077840E+001
  0.10526316E+000  0.18367347E+001  0.82499386E+000  0.17077840E+001
  0.10526316E+000  0.18367347E+001  0.99893016E+000  0.17077840E+001
  0.10526316E+000  0.18367347E+001  0.11728665E+001  0.17077840E+001
  0.10526316E+000  0.18367347E+001  0.13468028E+001  0.17077840E+001
  0.10526316E+000  0.18367347E+001  0.15207391E+001  0.17077840E+001
  0.10526316E+000  0.18367347E+001  0.16946754E+001  0.17077840E+001
  0.10526316E+000  0.18367347E+001  0.18686117E+001  0.17077840E+001
  0.10526316E+000  0.18367347E+001  0.20425480E+001  0.17077840E+001
  0.10526316E+000  0.18367347E+001  0.22164843E+001  0.17077841E+001
  0.10526316E+000  0.18367347E+001  0.23904206E+001  0.17077841E+001
  0.10526316E+000  0.18367347E+001  0.25643569E+001  0.17077842E+001
  0.10526316E+000  0.18367347E+001  0.27382932E+001  0.17077844E+001
  0.10526316E+000  0.18367347E+001  0.29122295E+001  0.17077847E+001
  0.10526316E+000  0.18367347E+001  0.30861658E+001  0.17077853E+001
  0.10526316E+000  0.18367347E+001  0.32601021E+001  0.17077863E+001
  0.10526316E+000  0.18367347E+001  0.34340384E+001  0.17077882E+001
  0.10526316E+000  0.18367347E+001  0.36079747E+001  0.17077918E+001
  0.10526316E+000  0.18367347E+001  0.37819110E+001  0.17077982E+001
  0.10526316E+000  0.18367347E+001  0.39558473E+001  0.17078100E+001
  0.10526316E+000  0.18367347E+001  0.41297836E+001  0.17078315E+001
  0.10526316E+000  0.18367347E+001  0.43037199E+001  0.17078706E+001
  0.10526316E+000  0.18367347E+001  0.44776562E+001  0.17079421E+001
  0.10526316E+000  0.18367347E+001  0.46515925E+001  0.17080721E+001
  0.10526316E+000  0.18367347E+001  0.48255288E+001  0.17083087E+001
  0.10526316E+000  0.18367347E+001  0.49994651E+001  0.17087384E+001
  0.10526316E+000  0.18367347E+001  0.51734014E+001  0.17095156E+001
  0.10526316E+000  0.18367347E+001  0.53473377E+001  0.17109126E+001
  0.10526316E+000  0.18367347E+001  0.55212740E+001  0.17133957E+001
  0.10526316E+000  0.18367347E+001  0.56952103E+001  0.17177256E+001
  0.10526316E+000  0.18367347E+001  0.58691466E+001  0.17250446E+001
  0.10526316E+000  0.18367347E+001  0.60430829E+001  0.17368487E+001
  0.10526316E+000  0.18367347E+001  0.62170192E+001  0.17547063E+001
  0.10526316E+000  0.18367347E+001  0.63909555E+001  0.17797343E+001
  0.10526316E+000  0.18367347E+001  0.65648918E+001  0.18121554E+001
  0.10526316E+000  0.18367347E+001  0.67388281E+001  0.18513195E+001
  0.10526316E+000  0.18367347E+001  0.69127644E+001  0.18961350E+001
  0.10526316E+000  0.18367347E+001  0.70867007E+001  0.19455213E+001
  0.10526316E+000  0.18367347E+001  0.72606370E+001  0.19986201E+001
  0.10526316E+000  0.18367347E+001  0.74345733E+001  0.20547713E+001
  0.10526316E+000  0.18367347E+001  0.76085096E+001  0.21133734E+001
  0.10526316E+000  0.18367347E+001  0.77824459E+001  0.21737286E+001
  0.10526316E+000  0.18367347E+001  0.79563822E+001  0.22349605E+001
  0.10526316E+000  0.18367347E+001  0.81303185E+001  0.22960679E+001
  0.10526316E+000  0.18367347E+001  0.83042548E+001  0.23561150E+001
  0.10526316E+000  0.18367347E+001  0.84781911E+001  0.24144486E+001
  0.10526316E+000  0.18367347E+001  0.86521274E+001  0.24708028E+001
  0.10526316E+000  0.18367347E+001  0.88260637E+001  0.25252546E+001
  0.10526316E+000  0.18367347E+001  0.90000000E+001  0.25781007E+001

  0.10526316E+000  0.20816327E+001  0.47712125E+000  0.17077840E+001
  0.10526316E+000  0.20816327E+001  0.65105756E+000  0.17077840E+001
  0.10526316E+000  0.20816327E+001  0.82499386E+000  0.17077840E+001
  0.10526316E+000  0.20816327E+001  0.99893016E+000  0.17077840E+001
  0.10526316E+000  0.20816327E+001  0.11728665E+001  0.17077840E+001
  0.10526316E+000  0.20816327E+001  0.13468028E+001  0.17077840E+001
  0.10526316E+000  0.20816327E+001  0.15207391E+001  0.17077840E+001
  0.10526316E+000  0.20816327E+001  0.16946754E+001  0.17077840E+001
  0.10526316E+000  0.20816327E+001  0.18686117E+001  0.17077840E+001
  0.10526316E+000  0.20816327E+001  0.20425480E+001  0.17077840E+001
  0.10526316E+000  0.20816327E+001  0.22164843E+001  0.17077841E+001
  0.10526316E+000  0.20816327E+001  0.23904206E+001  0.17077842E+001
  0.10526316E+000  0.20816327E+001  0.25643569E+001  0.17077843E+001
  0.10526316E+000  0.20816327E+001  0.27382932E+001  0.17077846E+001
  0.10526316E+000  0.20816327E+001  0.29122295E+001  0.17077852E+001
  0.10526316E+000  0.20816327E+001  0.30861658E+001  0.17077862E+001
  0.10526316E+000  0.20816327E+001  0.32601021E+001  0.17077880E+001
  0.10526316E+000  0.20816327E+001  0.34340384E+001  0.17077914E+001
  0.10526316E+000  0.20816327E+001  0.36079747E+001  0.17077976E+001
  0.10526316E+000  0.20816327E+001  0.37819110E+001  0.17078090E+001
  0.10526316E+000  0.20816327E+001  0.39558473E+001  0.17078297E+001
  0.10526316E+000  0.20816327E+001  0.41297836E+001  0.17078674E+001
  0.10526316E+000  0.20816327E+001  0.43037199E+001  0.17079362E+001
  0.10526316E+000  0.20816327E+001  0.44776562E+001  0.17080616E+001
  0.10526316E+000  0.20816327E+001  0.46515925E+001  0.17082896E+001
  0.10526316E+000  0.20816327E+001  0.48255288E+001  0.17087038E+001
  0.10526316E+000  0.20816327E+001  0.49994651E+001  0.17094533E+001
  0.10526316E+000  0.20816327E+001  0.51734014E+001  0.17108013E+001
  0.10526316E+000  0.20816327E+001  0.53473377E+001  0.17131993E+001
  0.10526316E+000  0.20816327E+001  0.55212740E+001  0.17173871E+001
  0.10526316E+000  0.20816327E+001  0.56952103E+001  0.17244824E+001
  0.10526316E+000  0.20816327E+001  0.58691466E+001  0.17359646E+001
  0.10526316E+000  0.20816327E+001  0.60430829E+001  0.17534112E+001
  0.10526316E+000  0.20816327E+001  0.62170192E+001  0.17779827E+001
  0.10526316E+000  0.20816327E+001  0.63909555E+001  0.18099619E+001
  0.10526316E+000  0.20816327E+001  0.65648918E+001  0.18487419E+001
  0.10526316E+000  0.20816327E+001  0.67388281E+001  0.18932435E+001
  0.10526316E+000  0.20816327E+001  0.69127644E+001  0.19423768E+001
  0.10526316E+000  0.20816327E+001  0.70867007E+001  0.19952682E+001
  0.10526316E+000  0.20816327E+001  0.72606370E+001  0.20512494E+001
  0.10526316E+000  0.20816327E+001  0.74345733E+001  0.21097196E+001
  0.10526316E+000  0.20816327E+001  0.76085096E+001  0.21699906E+001
  0.10526316E+000  0.20816327E+001  0.77824459E+001  0.22311971E+001
  0.10526316E+000  0.20816327E+001  0.79563822E+001  0.22923409E+001
  0.10526316E+000  0.20816327E+001  0.81303185E+001  0.23524756E+001
  0.10526316E+000  0.20816327E+001  0.83042548E+001  0.24109260E+001
  0.10526316E+000  0.20816327E+001  0.84781911E+001  0.24674024E+001
  0.10526316E+000  0.20816327E+001  0.86521274E+001  0.25219639E+001
  0.10526316E+000  0.20816327E+001  0.88260637E+001  0.25748976E+001
  0.10526316E+000  0.20816327E+001  0.90000000E+001  0.26265959E+001

  0.10526316E+000  0.23265306E+001  0.47712125E+000  0.17077840E+001
  0.10526316E+000  0.23265306E+001  0.65105756E+000  0.17077840E+001
  0.10526316E+000  0.23265306E+001  0.82499386E+000  0.17077840E+001
  0.10526316E+000  0.23265306E+001  0.99893016E+000  0.17077840E+001
  0.10526316E+000  0.23265306E+001  0.11728665E+001  0.17077840E+001
  0.10526316E+000  0.23265306E+001  0.13468028E+001  0.17077840E+001
  0.10526316E+000  0.23265306E+001  0.15207391E+001  0.17077840E+001
  0.10526316E+000  0.23265306E+001  0.16946754E+001  0.17077840E+001
  0.10526316E+000  0.23265306E+001  0.18686117E+001  0.17077840E+001
  0.10526316E+000  0.23265306E+001  0.20425480E+001  0.17077841E+001
  0.10526316E+000  0.23265306E+001  0.22164843E+001  0.17077841E+001
  0.10526316E+000  0.23265306E+001  0.23904206E+001  0.17077843E+001
  0.10526316E+000  0.23265306E+001  0.25643569E+001  0.17077846E+001
  0.10526316E+000  0.23265306E+001  0.27382932E+001  0.17077851E+001
  0.10526316E+000  0.23265306E+001  0.29122295E+001  0.17077861E+001
  0.10526316E+000  0.23265306E+001  0.30861658E+001  0.17077878E+001
  0.10526316E+000  0.23265306E+001  0.32601021E+001  0.17077911E+001
  0.10526316E+000  0.23265306E+001  0.34340384E+001  0.17077971E+001
  0.10526316E+000  0.23265306E+001  0.36079747E+001  0.17078080E+001
  0.10526316E+000  0.23265306E+001  0.37819110E+001  0.17078279E+001
  0.10526316E+000  0.23265306E+001  0.39558473E+001  0.17078642E+001
  0.10526316E+000  0.23265306E+001  0.41297836E+001  0.17079305E+001
  0.10526316E+000  0.23265306E+001  0.43037199E+001  0.17080513E+001
  0.10526316E+000  0.23265306E+001  0.44776562E+001  0.17082711E+001
  0.10526316E+000  0.23265306E+001  0.46515925E+001  0.17086704E+001
  0.10526316E+000  0.23265306E+001  0.48255288E+001  0.17093932E+001
  0.10526316E+000  0.23265306E+001  0.49994651E+001  0.17106937E+001
  0.10526316E+000  0.23265306E+001  0.51734014E+001  0.17130094E+001
  0.10526316E+000  0.23265306E+001  0.53473377E+001  0.17170592E+001
  0.10526316E+000  0.23265306E+001  0.55212740E+001  0.17239365E+001
  0.10526316E+000  0.23265306E+001  0.56952103E+001  0.17351028E+001
  0.10526316E+000  0.23265306E+001  0.58691466E+001  0.17521430E+001
  0.10526316E+000  0.23265306E+001  0.60430829E+001  0.17762592E+001
  0.10526316E+000  0.23265306E+001  0.62170192E+001  0.18077938E+001
  0.10526316E+000  0.23265306E+001  0.63909555E+001  0.18461856E+001
  0.10526316E+000  0.23265306E+001  0.65648918E+001  0.18903693E+001
  0.10526316E+000  0.23265306E+001  0.67388281E+001  0.19392461E+001
  0.10526316E+000  0.23265306E+001  0.69127644E+001  0.19919279E+001
  0.10526316E+000  0.23265306E+001  0.70867007E+001  0.20477367E+001
  0.10526316E+000  0.23265306E+001  0.72606370E+001  0.21060725E+001
  0.10526316E+000  0.23265306E+001  0.74345733E+001  0.21662562E+001
  0.10526316E+000  0.23265306E+001  0.76085096E+001  0.22274333E+001
  0.10526316E+000  0.23265306E+001  0.77824459E+001  0.22886099E+001
  0.10526316E+000  0.23265306E+001  0.79563822E+001  0.23488297E+001
  0.10526316E+000  0.23265306E+001  0.81303185E+001  0.24073958E+001
  0.10526316E+000  0.23265306E+001  0.83042548E+001  0.24639946E+001
  0.10526316E+000  0.23265306E+001  0.84781911E+001  0.25186671E+001
  0.10526316E+000  0.23265306E+001  0.86521274E+001  0.25716899E+001
  0.10526316E+000  0.23265306E+001  0.88260637E+001  0.26234520E+001
  0.10526316E+000  0.23265306E+001  0.90000000E+001  0.26743671E+001

  0.10526316E+000  0.25714286E+001  0.47712125E+000  0.17077840E+001
  0.10526316E+000  0.25714286E+001  0.65105756E+000  0.17077840E+001
  0.10526316E+000  0.25714286E+001  0.82499386E+000  0.17077840E+001
  0.10526316E+000  0.25714286E+001  0.99893016E+000  0.17077840E+001
  0.10526316E+000  0.25714286E+001  0.11728665E+001  0.17077840E+001
  0.10526316E+000  0.25714286E+001  0.13468028E+001  0.17077840E+001
  0.10526316E+000  0.25714286E+001  0.15207391E+001  0.17077840E+001
  0.10526316E+000  0.25714286E+001  0.16946754E+001  0.17077840E+001
  0.10526316E+000  0.25714286E+001  0.18686117E+001  0.17077840E+001
  0.10526316E+000  0.25714286E+001  0.20425480E+001  0.17077841E+001
  0.10526316E+000  0.25714286E+001  0.22164843E+001  0.17077842E+001
  0.10526316E+000  0.25714286E+001  0.23904206E+001  0.17077845E+001
  0.10526316E+000  0.25714286E+001  0.25643569E+001  0.17077850E+001
  0.10526316E+000  0.25714286E+001  0.27382932E+001  0.17077859E+001
  0.10526316E+000  0.25714286E+001  0.29122295E+001  0.17077876E+001
  0.10526316E+000  0.25714286E+001  0.30861658E+001  0.17077908E+001
  0.10526316E+000  0.25714286E+001  0.32601021E+001  0.17077965E+001
  0.10526316E+000  0.25714286E+001  0.34340384E+001  0.17078070E+001
  0.10526316E+000  0.25714286E+001  0.36079747E+001  0.17078261E+001
  0.10526316E+000  0.25714286E+001  0.37819110E+001  0.17078611E+001
  0.10526316E+000  0.25714286E+001  0.39558473E+001  0.17079250E+001
  0.10526316E+000  0.25714286E+001  0.41297836E+001  0.17080413E+001
  0.10526316E+000  0.25714286E+001  0.43037199E+001  0.17082532E+001
  0.10526316E+000  0.25714286E+001  0.44776562E+001  0.17086380E+001
  0.10526316E+000  0.25714286E+001  0.46515925E+001  0.17093349E+001
  0.10526316E+000  0.25714286E+001  0.48255288E+001  0.17105896E+001
  0.10526316E+000  0.25714286E+001  0.49994651E+001  0.17128256E+001
  0.10526316E+000  0.25714286E+001  0.51734014E+001  0.17167416E+001
  0.10526316E+000  0.25714286E+001  0.53473377E+001  0.17234063E+001
  0.10526316E+000  0.25714286E+001  0.55212740E+001  0.17342629E+001
  0.10526316E+000  0.25714286E+001  0.56952103E+001  0.17509014E+001
  0.10526316E+000  0.25714286E+001  0.58691466E+001  0.17745634E+001
  0.10526316E+000  0.25714286E+001  0.60430829E+001  0.18056514E+001
  0.10526316E+000  0.25714286E+001  0.62170192E+001  0.18436507E+001
  0.10526316E+000  0.25714286E+001  0.63909555E+001  0.18875123E+001
  0.10526316E+000  0.25714286E+001  0.65648918E+001  0.19361295E+001
  0.10526316E+000  0.25714286E+001  0.67388281E+001  0.19885991E+001
  0.10526316E+000  0.25714286E+001  0.69127644E+001  0.20442335E+001
  0.10526316E+000  0.25714286E+001  0.70867007E+001  0.21024324E+001
  0.10526316E+000  0.25714286E+001  0.72606370E+001  0.21625254E+001
  0.10526316E+000  0.25714286E+001  0.74345733E+001  0.22236695E+001
  0.10526316E+000  0.25714286E+001  0.76085096E+001  0.22848753E+001
  0.10526316E+000  0.25714286E+001  0.77824459E+001  0.23451774E+001
  0.10526316E+000  0.25714286E+001  0.79563822E+001  0.24038581E+001
  0.10526316E+000  0.25714286E+001  0.81303185E+001  0.24605796E+001
  0.10526316E+000  0.25714286E+001  0.83042548E+001  0.25153640E+001
  0.10526316E+000  0.25714286E+001  0.84781911E+001  0.25684775E+001
  0.10526316E+000  0.25714286E+001  0.86521274E+001  0.26203049E+001
  0.10526316E+000  0.25714286E+001  0.88260637E+001  0.26712604E+001
  0.10526316E+000  0.25714286E+001  0.90000000E+001  0.27217342E+001

  0.10526316E+000  0.28163265E+001  0.47712125E+000  0.17077840E+001
  0.10526316E+000  0.28163265E+001  0.65105756E+000  0.17077840E+001
  0.10526316E+000  0.28163265E+001  0.82499386E+000  0.17077840E+001
  0.10526316E+000  0.28163265E+001  0.99893016E+000  0.17077840E+001
  0.10526316E+000  0.28163265E+001  0.11728665E+001  0.17077840E+001
  0.10526316E+000  0.28163265E+001  0.13468028E+001  0.17077840E+001
  0.10526316E+000  0.28163265E+001  0.15207391E+001  0.17077840E+001
  0.10526316E+000  0.28163265E+001  0.16946754E+001  0.17077840E+001
  0.10526316E+000  0.28163265E+001  0.18686117E+001  0.17077841E+001
  0.10526316E+000  0.28163265E+001  0.20425480E+001  0.17077842E+001
  0.10526316E+000  0.28163265E+001  0.22164843E+001  0.17077844E+001
  0.10526316E+000  0.28163265E+001  0.23904206E+001  0.17077849E+001
  0.10526316E+000  0.28163265E+001  0.25643569E+001  0.17077858E+001
  0.10526316E+000  0.28163265E+001  0.27382932E+001  0.17077874E+001
  0.10526316E+000  0.28163265E+001  0.29122295E+001  0.17077904E+001
  0.10526316E+000  0.28163265E+001  0.30861658E+001  0.17077959E+001
  0.10526316E+000  0.28163265E+001  0.32601021E+001  0.17078059E+001
  0.10526316E+000  0.28163265E+001  0.34340384E+001  0.17078244E+001
  0.10526316E+000  0.28163265E+001  0.36079747E+001  0.17078580E+001
  0.10526316E+000  0.28163265E+001  0.37819110E+001  0.17079195E+001
  0.10526316E+000  0.28163265E+001  0.39558473E+001  0.17080316E+001
  0.10526316E+000  0.28163265E+001  0.41297836E+001  0.17082357E+001
  0.10526316E+000  0.28163265E+001  0.43037199E+001  0.17086066E+001
  0.10526316E+000  0.28163265E+001  0.44776562E+001  0.17092785E+001
  0.10526316E+000  0.28163265E+001  0.46515925E+001  0.17104889E+001
  0.10526316E+000  0.28163265E+001  0.48255288E+001  0.17126477E+001
  0.10526316E+000  0.28163265E+001  0.49994651E+001  0.17164337E+001
  0.10526316E+000  0.28163265E+001  0.51734014E+001  0.17228914E+001
  0.10526316E+000  0.28163265E+001  0.53473377E+001  0.17334444E+001
  0.10526316E+000  0.28163265E+001  0.55212740E+001  0.17496859E+001
  0.10526316E+000  0.28163265E+001  0.56952103E+001  0.17728954E+001
  0.10526316E+000  0.28163265E+001  0.58691466E+001  0.18035346E+001
  0.10526316E+000  0.28163265E+001  0.60430829E+001  0.18411375E+001
  0.10526316E+000  0.28163265E+001  0.62170192E+001  0.18846728E+001
  0.10526316E+000  0.28163265E+001  0.63909555E+001  0.19330270E+001
  0.10526316E+000  0.28163265E+001  0.65648918E+001  0.19852820E+001
  0.10526316E+000  0.28163265E+001  0.67388281E+001  0.20407397E+001
  0.10526316E+000  0.28163265E+001  0.69127644E+001  0.20987993E+001
  0.10526316E+000  0.28163265E+001  0.70867007E+001  0.21587985E+001
  0.10526316E+000  0.28163265E+001  0.72606370E+001  0.22199058E+001
  0.10526316E+000  0.28163265E+001  0.74345733E+001  0.22811371E+001
  0.10526316E+000  0.28163265E+001  0.76085096E+001  0.23415188E+001
  0.10526316E+000  0.28163265E+001  0.77824459E+001  0.24003128E+001
  0.10526316E+000  0.28163265E+001  0.79563822E+001  0.24571571E+001
  0.10526316E+000  0.28163265E+001  0.81303185E+001  0.25120545E+001
  0.10526316E+000  0.28163265E+001  0.83042548E+001  0.25652601E+001
  0.10526316E+000  0.28163265E+001  0.84781911E+001  0.26171545E+001
  0.10526316E+000  0.28163265E+001  0.86521274E+001  0.26681518E+001
  0.10526316E+000  0.28163265E+001  0.88260637E+001  0.27186450E+001
  0.10526316E+000  0.28163265E+001  0.90000000E+001  0.27689641E+001

  0.10526316E+000  0.30612245E+001  0.47712125E+000  0.17077840E+001
  0.10526316E+000  0.30612245E+001  0.65105756E+000  0.17077840E+001
  0.10526316E+000  0.30612245E+001  0.82499386E+000  0.17077839E+001
  0.10526316E+000  0.30612245E+001  0.99893016E+000  0.17077839E+001
  0.10526316E+000  0.30612245E+001  0.11728665E+001  0.17077839E+001
  0.10526316E+000  0.30612245E+001  0.13468028E+001  0.17077839E+001
  0.10526316E+000  0.30612245E+001  0.15207391E+001  0.17077840E+001
  0.10526316E+000  0.30612245E+001  0.16946754E+001  0.17077840E+001
  0.10526316E+000  0.30612245E+001  0.18686117E+001  0.17077841E+001
  0.10526316E+000  0.30612245E+001  0.20425480E+001  0.17077843E+001
  0.10526316E+000  0.30612245E+001  0.22164843E+001  0.17077848E+001
  0.10526316E+000  0.30612245E+001  0.23904206E+001  0.17077856E+001
  0.10526316E+000  0.30612245E+001  0.25643569E+001  0.17077871E+001
  0.10526316E+000  0.30612245E+001  0.27382932E+001  0.17077899E+001
  0.10526316E+000  0.30612245E+001  0.29122295E+001  0.17077952E+001
  0.10526316E+000  0.30612245E+001  0.30861658E+001  0.17078048E+001
  0.10526316E+000  0.30612245E+001  0.32601021E+001  0.17078225E+001
  0.10526316E+000  0.30612245E+001  0.34340384E+001  0.17078549E+001
  0.10526316E+000  0.30612245E+001  0.36079747E+001  0.17079140E+001
  0.10526316E+000  0.30612245E+001  0.37819110E+001  0.17080220E+001
  0.10526316E+000  0.30612245E+001  0.39558473E+001  0.17082186E+001
  0.10526316E+000  0.30612245E+001  0.41297836E+001  0.17085760E+001
  0.10526316E+000  0.30612245E+001  0.43037199E+001  0.17092238E+001
  0.10526316E+000  0.30612245E+001  0.44776562E+001  0.17103913E+001
  0.10526316E+000  0.30612245E+001  0.46515925E+001  0.17124754E+001
  0.10526316E+000  0.30612245E+001  0.48255288E+001  0.17161353E+001
  0.10526316E+000  0.30612245E+001  0.49994651E+001  0.17223912E+001
  0.10526316E+000  0.30612245E+001  0.51734014E+001  0.17326466E+001
  0.10526316E+000  0.30612245E+001  0.53473377E+001  0.17484961E+001
  0.10526316E+000  0.30612245E+001  0.55212740E+001  0.17712549E+001
  0.10526316E+000  0.30612245E+001  0.56952103E+001  0.18014436E+001
  0.10526316E+000  0.30612245E+001  0.58691466E+001  0.18386460E+001
  0.10526316E+000  0.30612245E+001  0.60430829E+001  0.18818509E+001
  0.10526316E+000  0.30612245E+001  0.62170192E+001  0.19299387E+001
  0.10526316E+000  0.30612245E+001  0.63909555E+001  0.19819765E+001
  0.10526316E+000  0.30612245E+001  0.65648918E+001  0.20372555E+001
  0.10526316E+000  0.30612245E+001  0.67388281E+001  0.20951734E+001
  0.10526316E+000  0.30612245E+001  0.69127644E+001  0.21550757E+001
  0.10526316E+000  0.30612245E+001  0.70867007E+001  0.22161425E+001
  0.10526316E+000  0.30612245E+001  0.72606370E+001  0.22773955E+001
  0.10526316E+000  0.30612245E+001  0.74345733E+001  0.23378541E+001
  0.10526316E+000  0.30612245E+001  0.76085096E+001  0.23967600E+001
  0.10526316E+000  0.30612245E+001  0.77824459E+001  0.24537272E+001
  0.10526316E+000  0.30612245E+001  0.79563822E+001  0.25087386E+001
  0.10526316E+000  0.30612245E+001  0.81303185E+001  0.25620378E+001
  0.10526316E+000  0.30612245E+001  0.83042548E+001  0.26140008E+001
  0.10526316E+000  0.30612245E+001  0.84781911E+001  0.26650414E+001
  0.10526316E+000  0.30612245E+001  0.86521274E+001  0.27155551E+001
  0.10526316E+000  0.30612245E+001  0.88260637E+001  0.27658773E+001
  0.10526316E+000  0.30612245E+001  0.90000000E+001  0.28162253E+001

  0.10526316E+000  0.33061224E+001  0.47712125E+000  0.17077839E+001
  0.10526316E+000  0.33061224E+001  0.65105756E+000  0.17077839E+001
  0.10526316E+000  0.33061224E+001  0.82499386E+000  0.17077839E+001
  0.10526316E+000  0.33061224E+001  0.99893016E+000  0.17077839E+001
  0.10526316E+000  0.33061224E+001  0.11728665E+001  0.17077839E+001
  0.10526316E+000  0.33061224E+001  0.13468028E+001  0.17077839E+001
  0.10526316E+000  0.33061224E+001  0.15207391E+001  0.17077839E+001
  0.10526316E+000  0.33061224E+001  0.16946754E+001  0.17077840E+001
  0.10526316E+000  0.33061224E+001  0.18686117E+001  0.17077842E+001
  0.10526316E+000  0.33061224E+001  0.20425480E+001  0.17077846E+001
  0.10526316E+000  0.33061224E+001  0.22164843E+001  0.17077853E+001
  0.10526316E+000  0.33061224E+001  0.23904206E+001  0.17077867E+001
  0.10526316E+000  0.33061224E+001  0.25643569E+001  0.17077894E+001
  0.10526316E+000  0.33061224E+001  0.27382932E+001  0.17077944E+001
  0.10526316E+000  0.33061224E+001  0.29122295E+001  0.17078037E+001
  0.10526316E+000  0.33061224E+001  0.30861658E+001  0.17078206E+001
  0.10526316E+000  0.33061224E+001  0.32601021E+001  0.17078517E+001
  0.10526316E+000  0.33061224E+001  0.34340384E+001  0.17079086E+001
  0.10526316E+000  0.33061224E+001  0.36079747E+001  0.17080124E+001
  0.10526316E+000  0.33061224E+001  0.37819110E+001  0.17082017E+001
