          50 ,          50 ,          20
 -0.11578947E+001  0.45306122E+001  0.62170192E+001  0.61665256E-023
 -0.11578947E+001  0.45306122E+001  0.63909555E+001  0.11244857E-022
 -0.11578947E+001  0.45306122E+001  0.65648918E+001  0.20505261E-022
 -0.11578947E+001  0.45306122E+001  0.67388281E+001  0.37391689E-022
 -0.11578947E+001  0.45306122E+001  0.69127644E+001  0.68184189E-022
 -0.11578947E+001  0.45306122E+001  0.70867007E+001  0.12433441E-021
 -0.11578947E+001  0.45306122E+001  0.72606370E+001  0.22672440E-021
 -0.11578947E+001  0.45306122E+001  0.74345733E+001  0.41343250E-021
 -0.11578947E+001  0.45306122E+001  0.76085096E+001  0.75389440E-021
 -0.11578947E+001  0.45306122E+001  0.77824459E+001  0.13747258E-020
 -0.11578947E+001  0.45306122E+001  0.79563822E+001  0.25068096E-020
 -0.11578947E+001  0.45306122E+001  0.81303185E+001  0.45711601E-020
 -0.11578947E+001  0.45306122E+001  0.83042548E+001  0.83354942E-020
 -0.11578947E+001  0.45306122E+001  0.84781911E+001  0.15199740E-019
 -0.11578947E+001  0.45306122E+001  0.86521274E+001  0.27716659E-019
 -0.11578947E+001  0.45306122E+001  0.88260637E+001  0.50541198E-019
 -0.11578947E+001  0.45306122E+001  0.90000000E+001  0.92161627E-019

 -0.11578947E+001  0.47755102E+001  0.47712125E+000 -0.28327455E-030
 -0.11578947E+001  0.47755102E+001  0.65105756E+000 -0.33696603E-030
 -0.11578947E+001  0.47755102E+001  0.82499386E+000 -0.39505670E-030
 -0.11578947E+001  0.47755102E+001  0.99893016E+000 -0.45234183E-030
 -0.11578947E+001  0.47755102E+001  0.11728665E+001 -0.49737349E-030
 -0.11578947E+001  0.47755102E+001  0.13468028E+001 -0.50688544E-030
 -0.11578947E+001  0.47755102E+001  0.15207391E+001 -0.43553073E-030
 -0.11578947E+001  0.47755102E+001  0.16946754E+001 -0.19705084E-030
 -0.11578947E+001  0.47755102E+001  0.18686117E+001  0.37020582E-030
 -0.11578947E+001  0.47755102E+001  0.20425480E+001  0.15663359E-029
 -0.11578947E+001  0.47755102E+001  0.22164843E+001  0.39450695E-029
 -0.11578947E+001  0.47755102E+001  0.23904206E+001  0.85240773E-029
 -0.11578947E+001  0.47755102E+001  0.25643569E+001  0.17168779E-028
 -0.11578947E+001  0.47755102E+001  0.27382932E+001  0.33292605E-028
 -0.11578947E+001  0.47755102E+001  0.29122295E+001  0.63134378E-028
 -0.11578947E+001  0.47755102E+001  0.30861658E+001  0.11808817E-027
 -0.11578947E+001  0.47755102E+001  0.32601021E+001  0.21895242E-027
 -0.11578947E+001  0.47755102E+001  0.34340384E+001  0.40367893E-027
 -0.11578947E+001  0.47755102E+001  0.36079747E+001  0.74150388E-027
 -0.11578947E+001  0.47755102E+001  0.37819110E+001  0.13587163E-026
 -0.11578947E+001  0.47755102E+001  0.39558473E+001  0.24856475E-026
 -0.11578947E+001  0.47755102E+001  0.41297836E+001  0.45423560E-026
 -0.11578947E+001  0.47755102E+001  0.43037199E+001  0.82948761E-026
 -0.11578947E+001  0.47755102E+001  0.44776562E+001  0.15140143E-025
 -0.11578947E+001  0.47755102E+001  0.46515925E+001  0.27625572E-025
 -0.11578947E+001  0.47755102E+001  0.48255288E+001  0.50396559E-025
 -0.11578947E+001  0.47755102E+001  0.49994651E+001  0.91924301E-025
 -0.11578947E+001  0.47755102E+001  0.51734014E+001  0.16765655E-024
 -0.11578947E+001  0.47755102E+001  0.53473377E+001  0.30576301E-024
 -0.11578947E+001  0.47755102E+001  0.55212740E+001  0.55761221E-024
 -0.11578947E+001  0.47755102E+001  0.56952103E+001  0.10168759E-023
 -0.11578947E+001  0.47755102E+001  0.58691466E+001  0.18543665E-023
 -0.11578947E+001  0.47755102E+001  0.60430829E+001  0.33815627E-023
 -0.11578947E+001  0.47755102E+001  0.62170192E+001  0.61664493E-023
 -0.11578947E+001  0.47755102E+001  0.63909555E+001  0.11244750E-022
 -0.11578947E+001  0.47755102E+001  0.65648918E+001  0.20505113E-022
 -0.11578947E+001  0.47755102E+001  0.67388281E+001  0.37391488E-022
 -0.11578947E+001  0.47755102E+001  0.69127644E+001  0.68183916E-022
 -0.11578947E+001  0.47755102E+001  0.70867007E+001  0.12433404E-021
 -0.11578947E+001  0.47755102E+001  0.72606370E+001  0.22672391E-021
 -0.11578947E+001  0.47755102E+001  0.74345733E+001  0.41343184E-021
 -0.11578947E+001  0.47755102E+001  0.76085096E+001  0.75389350E-021
 -0.11578947E+001  0.47755102E+001  0.77824459E+001  0.13747245E-020
 -0.11578947E+001  0.47755102E+001  0.79563822E+001  0.25068079E-020
 -0.11578947E+001  0.47755102E+001  0.81303185E+001  0.45711578E-020
 -0.11578947E+001  0.47755102E+001  0.83042548E+001  0.83354910E-020
 -0.11578947E+001  0.47755102E+001  0.84781911E+001  0.15199736E-019
 -0.11578947E+001  0.47755102E+001  0.86521274E+001  0.27716653E-019
 -0.11578947E+001  0.47755102E+001  0.88260637E+001  0.50541190E-019
 -0.11578947E+001  0.47755102E+001  0.90000000E+001  0.90644575E-019

 -0.11578947E+001  0.50204082E+001  0.47712125E+000 -0.28327426E-030
 -0.11578947E+001  0.50204082E+001  0.65105756E+000 -0.33696560E-030
 -0.11578947E+001  0.50204082E+001  0.82499386E+000 -0.39505609E-030
 -0.11578947E+001  0.50204082E+001  0.99893016E+000 -0.45234098E-030
 -0.11578947E+001  0.50204082E+001  0.11728665E+001 -0.49737233E-030
 -0.11578947E+001  0.50204082E+001  0.13468028E+001 -0.50688398E-030
 -0.11578947E+001  0.50204082E+001  0.15207391E+001 -0.43552916E-030
 -0.11578947E+001  0.50204082E+001  0.16946754E+001 -0.19704985E-030
 -0.11578947E+001  0.50204082E+001  0.18686117E+001  0.37020427E-030
 -0.11578947E+001  0.50204082E+001  0.20425480E+001  0.15663268E-029
 -0.11578947E+001  0.50204082E+001  0.22164843E+001  0.39450411E-029
 -0.11578947E+001  0.50204082E+001  0.23904206E+001  0.85240014E-029
 -0.11578947E+001  0.50204082E+001  0.25643569E+001  0.17168592E-028
 -0.11578947E+001  0.50204082E+001  0.27382932E+001  0.33292160E-028
 -0.11578947E+001  0.50204082E+001  0.29122295E+001  0.63133345E-028
 -0.11578947E+001  0.50204082E+001  0.30861658E+001  0.11808581E-027
 -0.11578947E+001  0.50204082E+001  0.32601021E+001  0.21894709E-027
 -0.11578947E+001  0.50204082E+001  0.34340384E+001  0.40366700E-027
 -0.11578947E+001  0.50204082E+001  0.36079747E+001  0.74147738E-027
 -0.11578947E+001  0.50204082E+001  0.37819110E+001  0.13586581E-026
 -0.11578947E+001  0.50204082E+001  0.39558473E+001  0.24855216E-026
 -0.11578947E+001  0.50204082E+001  0.41297836E+001  0.45420902E-026
 -0.11578947E+001  0.50204082E+001  0.43037199E+001  0.82943338E-026
 -0.11578947E+001  0.50204082E+001  0.44776562E+001  0.15139085E-025
 -0.11578947E+001  0.50204082E+001  0.46515925E+001  0.27623618E-025
 -0.11578947E+001  0.50204082E+001  0.48255288E+001  0.50393149E-025
 -0.11578947E+001  0.50204082E+001  0.49994651E+001  0.91918658E-025
 -0.11578947E+001  0.50204082E+001  0.51734014E+001  0.16764761E-024
 -0.11578947E+001  0.50204082E+001  0.53473377E+001  0.30574935E-024
 -0.11578947E+001  0.50204082E+001  0.55212740E+001  0.55759178E-024
 -0.11578947E+001  0.50204082E+001  0.56952103E+001  0.10168459E-023
 -0.11578947E+001  0.50204082E+001  0.58691466E+001  0.18543231E-023
 -0.11578947E+001  0.50204082E+001  0.60430829E+001  0.33815008E-023
 -0.11578947E+001  0.50204082E+001  0.62170192E+001  0.61663624E-023
 -0.11578947E+001  0.50204082E+001  0.63909555E+001  0.11244630E-022
 -0.11578947E+001  0.50204082E+001  0.65648918E+001  0.20504949E-022
 -0.11578947E+001  0.50204082E+001  0.67388281E+001  0.37391266E-022
 -0.11578947E+001  0.50204082E+001  0.69127644E+001  0.68183617E-022
 -0.11578947E+001  0.50204082E+001  0.70867007E+001  0.12433364E-021
 -0.11578947E+001  0.50204082E+001  0.72606370E+001  0.22672337E-021
 -0.11578947E+001  0.50204082E+001  0.74345733E+001  0.41343110E-021
 -0.11578947E+001  0.50204082E+001  0.76085096E+001  0.75389250E-021
 -0.11578947E+001  0.50204082E+001  0.77824459E+001  0.13747232E-020
 -0.11578947E+001  0.50204082E+001  0.79563822E+001  0.25068061E-020
 -0.11578947E+001  0.50204082E+001  0.81303185E+001  0.45711552E-020
 -0.11578947E+001  0.50204082E+001  0.83042548E+001  0.83354876E-020
 -0.11578947E+001  0.50204082E+001  0.84781911E+001  0.15199731E-019
 -0.11578947E+001  0.50204082E+001  0.86521274E+001  0.27716647E-019
 -0.11578947E+001  0.50204082E+001  0.88260637E+001  0.49709240E-019
 -0.11578947E+001  0.50204082E+001  0.90000000E+001  0.88859031E-019

 -0.11578947E+001  0.52653061E+001  0.47712125E+000 -0.28327374E-030
 -0.11578947E+001  0.52653061E+001  0.65105756E+000 -0.33696485E-030
 -0.11578947E+001  0.52653061E+001  0.82499386E+000 -0.39505501E-030
 -0.11578947E+001  0.52653061E+001  0.99893016E+000 -0.45233946E-030
 -0.11578947E+001  0.52653061E+001  0.11728665E+001 -0.49737029E-030
 -0.11578947E+001  0.52653061E+001  0.13468028E+001 -0.50688142E-030
 -0.11578947E+001  0.52653061E+001  0.15207391E+001 -0.43552640E-030
 -0.11578947E+001  0.52653061E+001  0.16946754E+001 -0.19704812E-030
 -0.11578947E+001  0.52653061E+001  0.18686117E+001  0.37020155E-030
 -0.11578947E+001  0.52653061E+001  0.20425480E+001  0.15663109E-029
 -0.11578947E+001  0.52653061E+001  0.22164843E+001  0.39449910E-029
 -0.11578947E+001  0.52653061E+001  0.23904206E+001  0.85238680E-029
 -0.11578947E+001  0.52653061E+001  0.25643569E+001  0.17168262E-028
 -0.11578947E+001  0.52653061E+001  0.27382932E+001  0.33291378E-028
 -0.11578947E+001  0.52653061E+001  0.29122295E+001  0.63131533E-028
 -0.11578947E+001  0.52653061E+001  0.30861658E+001  0.11808168E-027
 -0.11578947E+001  0.52653061E+001  0.32601021E+001  0.21893778E-027
 -0.11578947E+001  0.52653061E+001  0.34340384E+001  0.40364624E-027
 -0.11578947E+001  0.52653061E+001  0.36079747E+001  0.74143163E-027
 -0.11578947E+001  0.52653061E+001  0.37819110E+001  0.13585589E-026
 -0.11578947E+001  0.52653061E+001  0.39558473E+001  0.24853115E-026
 -0.11578947E+001  0.52653061E+001  0.41297836E+001  0.45416602E-026
 -0.11578947E+001  0.52653061E+001  0.43037199E+001  0.82934923E-026
 -0.11578947E+001  0.52653061E+001  0.44776562E+001  0.15137525E-025
 -0.11578947E+001  0.52653061E+001  0.46515925E+001  0.27620884E-025
 -0.11578947E+001  0.52653061E+001  0.48255288E+001  0.50388609E-025
 -0.11578947E+001  0.52653061E+001  0.49994651E+001  0.91911456E-025
 -0.11578947E+001  0.52653061E+001  0.51734014E+001  0.16763657E-024
 -0.11578947E+001  0.52653061E+001  0.53473377E+001  0.30573282E-024
 -0.11578947E+001  0.52653061E+001  0.55212740E+001  0.55756748E-024
 -0.11578947E+001  0.52653061E+001  0.56952103E+001  0.10168107E-023
 -0.11578947E+001  0.52653061E+001  0.58691466E+001  0.18542729E-023
 -0.11578947E+001  0.52653061E+001  0.60430829E+001  0.33814303E-023
 -0.11578947E+001  0.52653061E+001  0.62170192E+001  0.61662648E-023
 -0.11578947E+001  0.52653061E+001  0.63909555E+001  0.11244497E-022
 -0.11578947E+001  0.52653061E+001  0.65648918E+001  0.20504768E-022
 -0.11578947E+001  0.52653061E+001  0.67388281E+001  0.37391022E-022
 -0.11578947E+001  0.52653061E+001  0.69127644E+001  0.68183290E-022
 -0.11578947E+001  0.52653061E+001  0.70867007E+001  0.12433320E-021
 -0.11578947E+001  0.52653061E+001  0.72606370E+001  0.22672277E-021
 -0.11578947E+001  0.52653061E+001  0.74345733E+001  0.41343029E-021
 -0.11578947E+001  0.52653061E+001  0.76085096E+001  0.75389139E-021
 -0.11578947E+001  0.52653061E+001  0.77824459E+001  0.13747216E-020
 -0.11578947E+001  0.52653061E+001  0.79563822E+001  0.25068040E-020
 -0.11578947E+001  0.52653061E+001  0.81303185E+001  0.45711524E-020
 -0.11578947E+001  0.52653061E+001  0.83042548E+001  0.83354837E-020
 -0.11578947E+001  0.52653061E+001  0.84781911E+001  0.15199726E-019
 -0.11578947E+001  0.52653061E+001  0.86521274E+001  0.27260406E-019
 -0.11578947E+001  0.52653061E+001  0.88260637E+001  0.48730050E-019
 -0.11578947E+001  0.52653061E+001  0.90000000E+001  0.87527508E-019

 -0.11578947E+001  0.55102041E+001  0.47712125E+000 -0.28327284E-030
 -0.11578947E+001  0.55102041E+001  0.65105756E+000 -0.33696353E-030
 -0.11578947E+001  0.55102041E+001  0.82499386E+000 -0.39505312E-030
 -0.11578947E+001  0.55102041E+001  0.99893016E+000 -0.45233681E-030
 -0.11578947E+001  0.55102041E+001  0.11728665E+001 -0.49736671E-030
 -0.11578947E+001  0.55102041E+001  0.13468028E+001 -0.50687691E-030
 -0.11578947E+001  0.55102041E+001  0.15207391E+001 -0.43552156E-030
 -0.11578947E+001  0.55102041E+001  0.16946754E+001 -0.19704508E-030
 -0.11578947E+001  0.55102041E+001  0.18686117E+001  0.37019676E-030
 -0.11578947E+001  0.55102041E+001  0.20425480E+001  0.15662830E-029
 -0.11578947E+001  0.55102041E+001  0.22164843E+001  0.39449031E-029
 -0.11578947E+001  0.55102041E+001  0.23904206E+001  0.85236338E-029
 -0.11578947E+001  0.55102041E+001  0.25643569E+001  0.17167683E-028
 -0.11578947E+001  0.55102041E+001  0.27382932E+001  0.33290005E-028
 -0.11578947E+001  0.55102041E+001  0.29122295E+001  0.63128358E-028
 -0.11578947E+001  0.55102041E+001  0.30861658E+001  0.11807446E-027
 -0.11578947E+001  0.55102041E+001  0.32601021E+001  0.21892157E-027
 -0.11578947E+001  0.55102041E+001  0.34340384E+001  0.40361036E-027
 -0.11578947E+001  0.55102041E+001  0.36079747E+001  0.74135354E-027
 -0.11578947E+001  0.55102041E+001  0.37819110E+001  0.13583930E-026
 -0.11578947E+001  0.55102041E+001  0.39558473E+001  0.24849708E-026
 -0.11578947E+001  0.55102041E+001  0.41297836E+001  0.45409908E-026
 -0.11578947E+001  0.55102041E+001  0.43037199E+001  0.82922460E-026
 -0.11578947E+001  0.55102041E+001  0.44776562E+001  0.15135333E-025
 -0.11578947E+001  0.55102041E+001  0.46515925E+001  0.27617233E-025
 -0.11578947E+001  0.55102041E+001  0.48255288E+001  0.50382803E-025
 -0.11578947E+001  0.55102041E+001  0.49994651E+001  0.91902538E-025
 -0.11578947E+001  0.55102041E+001  0.51734014E+001  0.16762321E-024
 -0.11578947E+001  0.55102041E+001  0.53473377E+001  0.30571315E-024
 -0.11578947E+001  0.55102041E+001  0.55212740E+001  0.55753896E-024
 -0.11578947E+001  0.55102041E+001  0.56952103E+001  0.10167700E-023
 -0.11578947E+001  0.55102041E+001  0.58691466E+001  0.18542156E-023
 -0.11578947E+001  0.55102041E+001  0.60430829E+001  0.33813510E-023
 -0.11578947E+001  0.55102041E+001  0.62170192E+001  0.61661563E-023
 -0.11578947E+001  0.55102041E+001  0.63909555E+001  0.11244350E-022
 -0.11578947E+001  0.55102041E+001  0.65648918E+001  0.20504570E-022
 -0.11578947E+001  0.55102041E+001  0.67388281E+001  0.37390756E-022
 -0.11578947E+001  0.55102041E+001  0.69127644E+001  0.68182931E-022
 -0.11578947E+001  0.55102041E+001  0.70867007E+001  0.12433271E-021
 -0.11578947E+001  0.55102041E+001  0.72606370E+001  0.22672211E-021
 -0.11578947E+001  0.55102041E+001  0.74345733E+001  0.41342939E-021
 -0.11578947E+001  0.55102041E+001  0.76085096E+001  0.75389016E-021
 -0.11578947E+001  0.55102041E+001  0.77824459E+001  0.13747200E-020
 -0.11578947E+001  0.55102041E+001  0.79563822E+001  0.25068017E-020
 -0.11578947E+001  0.55102041E+001  0.81303185E+001  0.45711493E-020
 -0.11578947E+001  0.55102041E+001  0.83042548E+001  0.83354795E-020
 -0.11578947E+001  0.55102041E+001  0.84781911E+001  0.14949523E-019
 -0.11578947E+001  0.55102041E+001  0.86521274E+001  0.26723419E-019
 -0.11578947E+001  0.55102041E+001  0.88260637E+001  0.47999843E-019
 -0.11578947E+001  0.55102041E+001  0.90000000E+001  0.68981235E-019

 -0.11578947E+001  0.57551020E+001  0.47712125E+000 -0.28327124E-030
 -0.11578947E+001  0.57551020E+001  0.65105756E+000 -0.33696121E-030
 -0.11578947E+001  0.57551020E+001  0.82499386E+000 -0.39504980E-030
 -0.11578947E+001  0.57551020E+001  0.99893016E+000 -0.45233214E-030
 -0.11578947E+001  0.57551020E+001  0.11728665E+001 -0.49736041E-030
 -0.11578947E+001  0.57551020E+001  0.13468028E+001 -0.50686899E-030
 -0.11578947E+001  0.57551020E+001  0.15207391E+001 -0.43551305E-030
 -0.11578947E+001  0.57551020E+001  0.16946754E+001 -0.19703973E-030
 -0.11578947E+001  0.57551020E+001  0.18686117E+001  0.37018834E-030
 -0.11578947E+001  0.57551020E+001  0.20425480E+001  0.15662339E-029
 -0.11578947E+001  0.57551020E+001  0.22164843E+001  0.39447486E-029
 -0.11578947E+001  0.57551020E+001  0.23904206E+001  0.85232224E-029
 -0.11578947E+001  0.57551020E+001  0.25643569E+001  0.17166668E-028
 -0.11578947E+001  0.57551020E+001  0.27382932E+001  0.33287600E-028
 -0.11578947E+001  0.57551020E+001  0.29122295E+001  0.63122805E-028
 -0.11578947E+001  0.57551020E+001  0.30861658E+001  0.11806188E-027
 -0.11578947E+001  0.57551020E+001  0.32601021E+001  0.21889354E-027
 -0.11578947E+001  0.57551020E+001  0.34340384E+001  0.40354906E-027
 -0.11578947E+001  0.57551020E+001  0.36079747E+001  0.74122277E-027
 -0.11578947E+001  0.57551020E+001  0.37819110E+001  0.13581233E-026
 -0.11578947E+001  0.57551020E+001  0.39558473E+001  0.24844388E-026
 -0.11578947E+001  0.57551020E+001  0.41297836E+001  0.45399963E-026
 -0.11578947E+001  0.57551020E+001  0.43037199E+001  0.82904903E-026
 -0.11578947E+001  0.57551020E+001  0.44776562E+001  0.15132399E-025
 -0.11578947E+001  0.57551020E+001  0.46515925E+001  0.27612554E-025
 -0.11578947E+001  0.57551020E+001  0.48255288E+001  0.50375601E-025
 -0.11578947E+001  0.57551020E+001  0.49994651E+001  0.91891731E-025
 -0.11578947E+001  0.57551020E+001  0.51734014E+001  0.16760729E-024
 -0.11578947E+001  0.57551020E+001  0.53473377E+001  0.30569005E-024
 -0.11578947E+001  0.57551020E+001  0.55212740E+001  0.55750593E-024
 -0.11578947E+001  0.57551020E+001  0.56952103E+001  0.10167235E-023
 -0.11578947E+001  0.57551020E+001  0.58691466E+001  0.18541512E-023
 -0.11578947E+001  0.57551020E+001  0.60430829E+001  0.33812628E-023
 -0.11578947E+001  0.57551020E+001  0.62170192E+001  0.61660368E-023
 -0.11578947E+001  0.57551020E+001  0.63909555E+001  0.11244189E-022
 -0.11578947E+001  0.57551020E+001  0.65648918E+001  0.20504354E-022
 -0.11578947E+001  0.57551020E+001  0.67388281E+001  0.37390464E-022
 -0.11578947E+001  0.57551020E+001  0.69127644E+001  0.68182536E-022
 -0.11578947E+001  0.57551020E+001  0.70867007E+001  0.12433218E-021
 -0.11578947E+001  0.57551020E+001  0.72606370E+001  0.22672138E-021
 -0.11578947E+001  0.57551020E+001  0.74345733E+001  0.41342839E-021
 -0.11578947E+001  0.57551020E+001  0.76085096E+001  0.75388879E-021
 -0.11578947E+001  0.57551020E+001  0.77824459E+001  0.13747181E-020
 -0.11578947E+001  0.57551020E+001  0.79563822E+001  0.25067992E-020
 -0.11578947E+001  0.57551020E+001  0.81303185E+001  0.45711458E-020
 -0.11578947E+001  0.57551020E+001  0.83042548E+001  0.82635192E-020
 -0.11578947E+001  0.57551020E+001  0.84781911E+001  0.14743770E-019
 -0.11578947E+001  0.57551020E+001  0.86521274E+001  0.26443631E-019
 -0.11578947E+001  0.57551020E+001  0.88260637E+001  0.37993191E-019
 -0.11578947E+001  0.57551020E+001  0.90000000E+001  0.47803920E-019

 -0.11578947E+001  0.60000000E+001  0.47712125E+000 -0.28326844E-030
 -0.11578947E+001  0.60000000E+001  0.65105756E+000 -0.33695714E-030
 -0.11578947E+001  0.60000000E+001  0.82499386E+000 -0.39504395E-030
 -0.11578947E+001  0.60000000E+001  0.99893016E+000 -0.45232394E-030
 -0.11578947E+001  0.60000000E+001  0.11728665E+001 -0.49734934E-030
 -0.11578947E+001  0.60000000E+001  0.13468028E+001 -0.50685508E-030
 -0.11578947E+001  0.60000000E+001  0.15207391E+001 -0.43549808E-030
 -0.11578947E+001  0.60000000E+001  0.16946754E+001 -0.19703034E-030
 -0.11578947E+001  0.60000000E+001  0.18686117E+001  0.37017356E-030
 -0.11578947E+001  0.60000000E+001  0.20425480E+001  0.15661477E-029
 -0.11578947E+001  0.60000000E+001  0.22164843E+001  0.39444772E-029
 -0.11578947E+001  0.60000000E+001  0.23904206E+001  0.85225003E-029
 -0.11578947E+001  0.60000000E+001  0.25643569E+001  0.17164887E-028
 -0.11578947E+001  0.60000000E+001  0.27382932E+001  0.33283392E-028
 -0.11578947E+001  0.60000000E+001  0.29122295E+001  0.63113130E-028
 -0.11578947E+001  0.60000000E+001  0.30861658E+001  0.11804011E-027
 -0.11578947E+001  0.60000000E+001  0.32601021E+001  0.21884561E-027
 -0.11578947E+001  0.60000000E+001  0.34340384E+001  0.40344623E-027
 -0.11578947E+001  0.60000000E+001  0.36079747E+001  0.74100968E-027
 -0.11578947E+001  0.60000000E+001  0.37819110E+001  0.13577011E-026
 -0.11578947E+001  0.60000000E+001  0.39558473E+001  0.24836459E-026
 -0.11578947E+001  0.60000000E+001  0.41297836E+001  0.45385906E-026
 -0.11578947E+001  0.60000000E+001  0.43037199E+001  0.82881326E-026
 -0.11578947E+001  0.60000000E+001  0.44776562E+001  0.15128628E-025
 -0.11578947E+001  0.60000000E+001  0.46515925E+001  0.27606739E-025
 -0.11578947E+001  0.60000000E+001  0.48255288E+001  0.50366864E-025
 -0.11578947E+001  0.60000000E+001  0.49994651E+001  0.91878844E-025
 -0.11578947E+001  0.60000000E+001  0.51734014E+001  0.16758857E-024
 -0.11578947E+001  0.60000000E+001  0.53473377E+001  0.30566326E-024
 -0.11578947E+001  0.60000000E+001  0.55212740E+001  0.55746819E-024
 -0.11578947E+001  0.60000000E+001  0.56952103E+001  0.10166711E-023
 -0.11578947E+001  0.60000000E+001  0.58691466E+001  0.18540795E-023
 -0.11578947E+001  0.60000000E+001  0.60430829E+001  0.33811655E-023
 -0.11578947E+001  0.60000000E+001  0.62170192E+001  0.61659057E-023
 -0.11578947E+001  0.60000000E+001  0.63909555E+001  0.11244013E-022
 -0.11578947E+001  0.60000000E+001  0.65648918E+001  0.20504116E-022
 -0.11578947E+001  0.60000000E+001  0.67388281E+001  0.37390143E-022
 -0.11578947E+001  0.60000000E+001  0.69127644E+001  0.68182100E-022
 -0.11578947E+001  0.60000000E+001  0.70867007E+001  0.12433158E-021
 -0.11578947E+001  0.60000000E+001  0.72606370E+001  0.22672056E-021
 -0.11578947E+001  0.60000000E+001  0.74345733E+001  0.41342727E-021
 -0.11578947E+001  0.60000000E+001  0.76085096E+001  0.75388727E-021
 -0.11578947E+001  0.60000000E+001  0.77824459E+001  0.13747160E-020
 -0.11578947E+001  0.60000000E+001  0.79563822E+001  0.25067963E-020
 -0.11578947E+001  0.60000000E+001  0.81303185E+001  0.45316819E-020
 -0.11578947E+001  0.60000000E+001  0.83042548E+001  0.80854318E-020
 -0.11578947E+001  0.60000000E+001  0.84781911E+001  0.14501602E-019
 -0.11578947E+001  0.60000000E+001  0.86521274E+001  0.20835353E-019
 -0.11578947E+001  0.60000000E+001  0.88260637E+001  0.26215537E-019
 -0.11578947E+001  0.60000000E+001  0.90000000E+001  0.31788410E-019


 -0.94736842E+000 -0.60000000E+001  0.47712125E+000  0.41913039E-028
 -0.94736842E+000 -0.60000000E+001  0.65105756E+000  0.41859840E-028
 -0.94736842E+000 -0.60000000E+001  0.82499386E+000  0.41802351E-028
 -0.94736842E+000 -0.60000000E+001  0.99893016E+000  0.41745800E-028
 -0.94736842E+000 -0.60000000E+001  0.11728665E+001  0.41701666E-028
 -0.94736842E+000 -0.60000000E+001  0.13468028E+001  0.41693251E-028
 -0.94736842E+000 -0.60000000E+001  0.15207391E+001  0.41765946E-028
 -0.94736842E+000 -0.60000000E+001  0.16946754E+001  0.42006064E-028
 -0.94736842E+000 -0.60000000E+001  0.18686117E+001  0.42575324E-028
 -0.94736842E+000 -0.60000000E+001  0.20425480E+001  0.43773908E-028
 -0.94736842E+000 -0.60000000E+001  0.22164843E+001  0.46155653E-028
 -0.94736842E+000 -0.60000000E+001  0.23904206E+001  0.50738372E-028
 -0.94736842E+000 -0.60000000E+001  0.25643569E+001  0.59387678E-028
 -0.94736842E+000 -0.60000000E+001  0.27382932E+001  0.75517289E-028
 -0.94736842E+000 -0.60000000E+001  0.29122295E+001  0.10536649E-027
 -0.94736842E+000 -0.60000000E+001  0.30861658E+001  0.16033016E-027
 -0.94736842E+000 -0.60000000E+001  0.32601021E+001  0.26120828E-027
 -0.94736842E+000 -0.60000000E+001  0.34340384E+001  0.44595575E-027
 -0.94736842E+000 -0.60000000E+001  0.36079747E+001  0.78381514E-027
 -0.94736842E+000 -0.60000000E+001  0.37819110E+001  0.14010891E-026
 -0.94736842E+000 -0.60000000E+001  0.39558473E+001  0.25281377E-026
 -0.94736842E+000 -0.60000000E+001  0.41297836E+001  0.45850795E-026
 -0.94736842E+000 -0.60000000E+001  0.43037199E+001  0.83380702E-026
 -0.94736842E+000 -0.60000000E+001  0.44776562E+001  0.15184277E-025
 -0.94736842E+000 -0.60000000E+001  0.46515925E+001  0.27671535E-025
 -0.94736842E+000 -0.60000000E+001  0.48255288E+001  0.50445934E-025
 -0.94736842E+000 -0.60000000E+001  0.49994651E+001  0.91979757E-025
 -0.94736842E+000 -0.60000000E+001  0.51734014E+001  0.16772235E-024
 -0.94736842E+000 -0.60000000E+001  0.53473377E+001  0.30584577E-024
 -0.94736842E+000 -0.60000000E+001  0.55212740E+001  0.55772188E-024
 -0.94736842E+000 -0.60000000E+001  0.56952103E+001  0.10170273E-023
 -0.94736842E+000 -0.60000000E+001  0.58691466E+001  0.18545814E-023
 -0.94736842E+000 -0.60000000E+001  0.60430829E+001  0.33818727E-023
 -0.94736842E+000 -0.60000000E+001  0.62170192E+001  0.61668996E-023
 -0.94736842E+000 -0.60000000E+001  0.63909555E+001  0.11245405E-022
 -0.94736842E+000 -0.60000000E+001  0.65648918E+001  0.20506060E-022
 -0.94736842E+000 -0.60000000E+001  0.67388281E+001  0.37392850E-022
 -0.94736842E+000 -0.60000000E+001  0.69127644E+001  0.68185861E-022
 -0.94736842E+000 -0.60000000E+001  0.70867007E+001  0.12433680E-021
 -0.94736842E+000 -0.60000000E+001  0.72606370E+001  0.22672779E-021
 -0.94736842E+000 -0.60000000E+001  0.74345733E+001  0.41343728E-021
 -0.94736842E+000 -0.60000000E+001  0.76085096E+001  0.75390110E-021
 -0.94736842E+000 -0.60000000E+001  0.77824459E+001  0.13747351E-020
 -0.94736842E+000 -0.60000000E+001  0.79563822E+001  0.25068226E-020
 -0.94736842E+000 -0.60000000E+001  0.81303185E+001  0.45711782E-020
 -0.94736842E+000 -0.60000000E+001  0.83042548E+001  0.83355193E-020
 -0.94736842E+000 -0.60000000E+001  0.84781911E+001  0.15199775E-019
 -0.94736842E+000 -0.60000000E+001  0.86521274E+001  0.27716707E-019
