  CHEM COMPR PHOTO ENTHALPIC PHOTOAV CR DUST XRAY VISC CUSTOM ZCIE                      
  0.14381482E-004  0.17746749E-005  0.10000000E+003  0.91327742E-028  0.00000000E+000  0.11808112E-019  0.00000000E+000  0.23561763E-024  0.12308990E-025  0.38143460E-023  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  0.15740530E-004  0.19423814E-005  0.10000000E+003  0.91372429E-028  0.00000000E+000  0.11798876E-019  0.00000000E+000  0.23573261E-024  0.12309781E-025  0.38143412E-023  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  0.17228007E-004  0.21259360E-005  0.10000000E+003  0.91422573E-028  0.00000000E+000  0.11788759E-019  0.00000000E+000  0.23586881E-024  0.12310596E-025  0.38143331E-023  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  0.18856050E-004  0.23268365E-005  0.10000000E+003  0.91479271E-028  0.00000000E+000  0.11777682E-019  0.00000000E+000  0.23603191E-024  0.12311438E-025  0.38143273E-023  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  0.20637943E-004  0.25467221E-005  0.10000000E+003  0.91539877E-028  0.00000000E+000  0.11765591E-019  0.00000000E+000  0.23619828E-024  0.12312398E-025  0.38143144E-023  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  0.22588224E-004  0.27873868E-005  0.10000000E+003  0.91606249E-028  0.00000000E+000  0.11752350E-019  0.00000000E+000  0.23638256E-024  0.12313435E-025  0.38143061E-023  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  0.24722807E-004  0.30507943E-005  0.10000000E+003  0.91679672E-028  0.00000000E+000  0.11737856E-019  0.00000000E+000  0.23659161E-024  0.12314532E-025  0.38142976E-023  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  0.27059107E-004  0.33390938E-005  0.10000000E+003  0.91758701E-028  0.00000000E+000  0.11722041E-019  0.00000000E+000  0.23680843E-024  0.12315778E-025  0.38142843E-023  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  0.29616187E-004  0.36546375E-005  0.10000000E+003  0.91847094E-028  0.00000000E+000  0.11704726E-019  0.00000000E+000  0.23706111E-024  0.12317076E-025  0.38142720E-023  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  0.32414911E-004  0.40000000E-005  0.10000000E+003  0.91943206E-028  0.00000000E+000  0.11685815E-019  0.00000000E+000  0.23733280E-024  0.12318509E-025  0.38142583E-023  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
